Actual Duration 0.77 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
06/29/14, 17:19:30, 1229, 1299, 1225, 1217, 192, 189, 196, 196, 97, 82, 0, 67,13.8,2.2,0.0,
06/29/14, 17:19:36, 1229, 1318, 1231, 1217, 192, 189, 196, 196, 97, 101, 0, 67,13.8,2.2,0.0,
06/29/14, 17:19:42, 1240, 1341, 1237, 1227, 195, 193, 202, 200, 99, 114, 0, 67,13.8,2.2,0.0,
06/29/14, 17:19:48, 1267, 1319, 1259, 1246, 198, 196, 207, 202, 99, 73, 0, 67,13.8,2.2,0.0,
06/29/14, 17:19:54, 1273, 1330, 1248, 1256, 202, 200, 213, 206, 103, 82, 0, 67,13.8,1.9,0.0,
06/29/14, 17:20:00, 1243, 1312, 1265, 1256, 206, 203, 217, 209, 103, 69, 0, 67,13.8,1.9,0.0,
06/29/14, 17:20:06, 1235, 1336, 1265, 1246, 209, 207, 222, 212, 106, 101, 0, 67,13.8,3.5,0.0,
06/29/14, 17:20:12, 1297, 1384, 1277, 1301, 213, 211, 226, 215, 106, 107, 0, 67,13.8,2.5,0.0,
06/29/14, 17:20:18, 1278, 1406, 1289, 1285, 217, 214, 231, 219, 106, 128, 0, 67,13.8,3.9,0.0,
06/29/14, 17:20:24, 1321, 1406, 1283, 1315, 221, 218, 236, 223, 108, 123, 0, 67,13.8,3.0,0.0,
06/29/14, 17:20:30, 1340, 1418, 1290, 1331, 226, 224, 241, 227, 108, 128, 0, 67,13.8,2.6,0.0,
06/29/14, 17:20:36, 1350, 1424, 1290, 1342, 231, 228, 246, 231, 110, 134, 0, 67,13.8,2.6,0.0,
06/29/14, 17:20:42, 1350, 1424, 1290, 1342, 235, 231, 250, 234, 110, 134, 0, 67,13.8,2.6,0.0,
06/29/14, 17:20:48, 1350, 1429, 1297, 1326, 239, 235, 254, 239, 112, 132, 0, 69,13.8,1.9,0.0,
