Actual Duration 0.65 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
05/26/14, 23:13:52, 1363, 1376, 1303, 1326, 330, 327, 347, 344, 174, 73, 0, 88,13.8,1.8,0.2,
05/26/14, 23:13:58, 1363, 1366, 1303, 1326, 330, 327, 347, 344, 174, 63, 0, 88,13.8,1.8,0.2,
05/26/14, 23:14:04, 1302, 1349, 1308, 1326, 330, 327, 347, 344, 174, 47, 0, 88,13.8,1.8,0.2,
05/26/14, 23:14:10, 1302, 1327, 1289, 1343, 332, 327, 347, 347, 176, 54, 0, 88,13.8,1.8,0.2,
05/26/14, 23:14:16, 1308, 1327, 1279, 1343, 332, 327, 349, 347, 176, 64, 0, 88,13.8,1.8,0.2,
05/26/14, 23:14:22, 1303, 1318, 1294, 1343, 332, 329, 349, 349, 178, 49, 0, 88,13.8,1.8,0.2,
05/26/14, 23:14:28, 1298, 1318, 1286, 1331, 332, 329, 349, 349, 178, 45, 0, 88,13.8,1.8,0.2,
05/26/14, 23:14:34, 1270, 1306, 1246, 1322, 332, 329, 349, 351, 178, 76, 0, 88,13.8,5.5,0.2,
05/26/14, 23:14:40, 1297, 1343, 1287, 1309, 334, 332, 349, 351, 178, 56, 0, 88,13.8,3.6,0.2,
05/26/14, 23:14:46, 1318, 1361, 1296, 1320, 334, 335, 351, 354, 178, 65, 0, 88,13.8,2.6,0.2,
05/26/14, 23:14:52, 1354, 1389, 1317, 1332, 336, 335, 351, 354, 178, 72, 0, 88,13.8,2.2,0.2,
05/26/14, 23:14:58, 1354, 1372, 1317, 1325, 336, 335, 353, 356, 181, 55, 0, 88,13.8,2.2,0.2,
05/26/14, 23:15:04, 1347, 1338, 1298, 1320, 338, 337, 353, 356, 181, 49, 0, 88,13.8,2.2,0.2,
05/26/14, 23:15:10, 1347, 1338, 1298, 1320, 338, 337, 353, 356, 181, 49, 0, 88,13.8,2.2,0.2,
05/26/14, 23:15:16, 1322, 1312, 1293, 1312, 338, 337, 355, 356, 183, 29, 0, 88,13.8,2.2,0.2,
05/26/14, 23:15:22, 1347, 1360, 1334, 1337, 338, 337, 355, 358, 183, 26, 0, 88,13.8,15.0,0.2,
05/26/14, 23:15:28, 1293, 1299, 1295, 1316, 343, 344, 355, 360, 183, 23, 0, 88,13.8,18.4,0.2,
05/26/14, 23:15:34, 1293, 1304, 1307, 1316, 348, 351, 355, 363, 183, 23, 0, 88,13.8,18.6,0.4,
05/26/14, 23:15:40, 1293, 1304, 1307, 1325, 351, 356, 358, 366, 183, 32, 0, 88,13.8,18.4,0.4,
05/26/14, 23:15:46, 1293, 1304, 1312, 1325, 353, 362, 361, 368, 183, 32, 0, 88,13.8,18.4,0.4,
05/26/14, 23:15:52, 1298, 1304, 1312, 1330, 355, 366, 363, 370, 183, 32, 0, 86,13.8,18.4,0.4,
05/26/14, 23:15:58, 1298, 1304, 1312, 1330, 355, 369, 365, 370, 183, 32, 0, 86,13.8,18.4,0.4,
05/26/14, 23:16:04, 1298, 1304, 1312, 1330, 358, 371, 365, 372, 185, 32, 0, 84,13.8,18.4,0.4,
05/26/14, 23:16:10, 1298, 1310, 1306, 1330, 358, 371, 367, 372, 185, 32, 0, 82,13.8,17.3,0.4,
05/26/14, 23:16:16, 1284, 1299, 1292, 1317, 361, 373, 367, 372, 187, 33, 0, 82,13.8,17.3,0.6,
05/26/14, 23:16:22, 1284, 1299, 1292, 1317, 361, 373, 370, 372, 187, 33, 0, 82,13.8,17.3,0.6,
05/26/14, 23:16:28, 1284, 1304, 1292, 1317, 361, 373, 370, 372, 187, 33, 0, 82,13.8,17.1,0.6,
05/26/14, 23:16:34, 1284, 1297, 1287, 1307, 363, 375, 372, 374, 187, 23, 0, 82,13.8,17.1,0.6,
05/26/14, 23:16:40, 1284, 1297, 1287, 1307, 363, 375, 374, 374, 189, 23, 0, 80,13.8,17.1,0.6,
05/26/14, 23:16:46, 1279, 1297, 1287, 1307, 363, 375, 374, 374, 189, 28, 0, 80,13.8,17.1,0.6,
05/26/14, 23:16:52, 1279, 1297, 1287, 1307, 365, 377, 374, 374, 189, 28, 0, 80,13.8,16.9,0.6,
05/26/14, 23:16:58, 1279, 1290, 1287, 1307, 365, 377, 376, 374, 191, 28, 0, 80,13.8,16.9,0.8,
05/26/14, 23:17:04, 1274, 1290, 1287, 1307, 365, 377, 376, 374, 191, 33, 0, 78,13.8,16.9,0.8,
05/26/14, 23:17:10, 1274, 1290, 1282, 1307, 365, 377, 376, 374, 191, 33, 0, 78,13.8,16.9,0.8,
05/26/14, 23:17:16, 1274, 1290, 1282, 1307, 367, 377, 376, 374, 193, 33, 0, 78,13.8,16.9,0.8,
05/26/14, 23:17:22, 1269, 1290, 1282, 1302, 367, 377, 376, 374, 193, 33, 0, 78,13.8,16.9,0.8,
05/26/14, 23:17:28, 1269, 1290, 1277, 1302, 367, 379, 376, 374, 193, 33, 0, 78,13.8,16.9,0.8,
05/26/14, 23:17:34, 1269, 1284, 1277, 1302, 367, 379, 376, 374, 193, 33, 0, 76,13.8,16.9,0.8,
