Device Time, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Torque(Nm),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Y axis)(g),Mass Air Flow Rate(g/s),Speed (OBD)(mph),Relative Accelerator Pedal Position(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%)
15-Jan-2015 16:12:02.139,-2.18350959,1.08217371,8.76277161,-0.0553145,2073.25,0.00687099,13.2535944,-0.11491542,-0.20696029,0.76005721,-0.017572,4.09000015,11.80605221,-,-,-,-
15-Jan-2015 16:12:03.138,-1.1109072,0.63206804,8.073246,-0.04955696,1732.75,0.0065518,13.2535944,-0.06920024,-0.19622196,0.80594051,0.08102632,3.9000001,11.80605221,-,-,-,-
15-Jan-2015 16:12:04.161,-1.64720345,1.03428781,9.08838177,-0.03358144,1363.25,0.0063502,13.2535944,-0.19335689,-0.15717231,0.68684018,0.08005065,3.77999997,9.94193935,-,-,-,-
15-Jan-2015 16:12:05.138,-2.0206995,1.75254643,8.67658138,-0.05546272,1363.25,0.006367,-,-0.00299389,-0.25772396,0.86060888,0.06443099,3.78999996,9.32056808,-,-,-,-
15-Jan-2015 16:12:06.143,-2.80599642,1.69508934,9.06922913,0.00203156,991.25,0.00784536,-,-0.04447476,-0.19524531,0.82156014,0.15814897,4.67000008,6.21371174,-,-,-,-
15-Jan-2015 16:12:07.139,-3.16992116,1.81958473,8.11155128,-0.06994171,1061.5,0.00784536,7.53490162,-0.07597174,-0.28408194,0.75029451,0.22257997,4.67000008,6.83508301,-,-,-,-
15-Jan-2015 16:12:08.138,-2.29843354,1.48440325,8.03493214,-0.11575907,1335.75,0.01107086,6.54837179,-0.13058211,-0.20598362,0.7210086,0.19719765,6.59000015,7.45645428,-,-,-,-
15-Jan-2015 16:12:09.142,-2.67191982,0.1723813,7.92958879,-0.12784779,1494.5,0.00929011,6.54837179,0.03643578,-0.34070361,0.8781808,0.023429,5.53000021,7.45645428,-,-,-,-
15-Jan-2015 16:12:10.139,-2.78684402,0.32561022,8.37970448,-0.08018804,1541.25,0.01041568,13.94389057,-0.15674514,-0.25186697,0.70441222,-0.008786,6.19999981,8.69919682,-,-,-,-
15-Jan-2015 16:12:11.146,-3.22737837,0.40221977,8.50419998,-0.06628656,1541.25,0.00715658,13.94389057,-0.03568758,-0.29774928,0.81667882,0.017572,4.26000023,8.07782555,-,-,-,-
15-Jan-2015 16:12:12.150,-2.25054789,0.3351815,8.6382761,-0.06329812,1578,0.0096765,14.0782423,-0.1287763,-0.2743203,0.78055817,0.03416733,5.76000023,9.32056808,-,-,-,-
15-Jan-2015 16:12:13.140,-1.79086101,0.30645782,8.99261951,-0.04579836,1669.5,0.0096765,14.0782423,-0.07665238,-0.19914997,0.80105919,0.0205,5.76000023,9.32056808,-,-,-,-
15-Jan-2015 16:12:14.139,-0.59375346,0.79486823,8.65742874,-0.09271324,1466.25,0.006367,14.0782423,-0.08591693,-0.07419266,0.80886853,0.05857299,3.78999996,8.69919682,-,-,-,-
15-Jan-2015 16:12:15.143,-0.27772433,-0.02872368,9.35653496,-0.02680027,972.5,0.00616541,14.0782423,-0.06035129,-0.07321699,0.8537752,-0.002928,3.67000008,8.69919682,-,-,-,-
15-Jan-2015 16:12:16.139,-2.2409668,0.51714391,8.48504734,-0.06489124,1133.5,0.00616541,-,-0.09441315,-0.2128173,0.77860582,0.04783466,3.67000008,6.83508301,-,-,-,-
15-Jan-2015 16:12:17.138,-2.38462424,0.21068607,8.84896183,-0.04653955,1133.5,0.00621581,-,-0.08237599,-0.22941364,0.78641516,0.05564499,3.70000005,3.10685587,-,-,-,-
15-Jan-2015 16:12:18.145,-2.47081494,0.34476259,8.93515301,-0.03534323,1142,0.00623261,-,-0.06229096,-0.2479613,0.81082088,0.03514399,3.71000004,1.86411357,-,-,-,-
15-Jan-2015 16:12:19.139,-1.88662302,0.3160291,8.82981014,-0.06003749,1150,0.00623261,-,-0.07771544,-0.13471897,0.8117975,0.02245233,3.71000004,1.86411357,-,-,-,-
15-Jan-2015 16:12:20.138,-2.0398519,0.32561022,8.19774151,-0.07122981,1140.5,0.00604781,-,-0.10600553,-0.28408194,0.74638981,0.04002532,3.5999999,1.86411357,-,-,-,-
15-Jan-2015 16:12:21.141,-2.01112819,0.59375346,8.4180088,-0.0649974,1145.25,0.00611501,-,-0.07310915,-0.27920061,0.78251052,0.04197766,3.6400001,1.86411357,-,-,-,-
15-Jan-2015 16:12:22.138,-2.42292905,0.6799441,8.51378059,-0.07601386,1139,0.00603101,-,-0.08764904,-0.27041462,0.76981986,0.04588233,3.58999991,1.86411357,-,-,-,-
15-Jan-2015 16:12:23.141,-2.14520478,0.26814324,8.48504734,-0.08842808,1139,0.00594702,-,-0.09788794,-0.27041462,0.75908154,0.04588233,3.53999996,0,-,-,-,-
15-Jan-2015 16:12:24.138,-2.39419556,0.34476259,8.62869549,-0.06751084,1124,0.00611501,-,-0.0873646,-0.2216033,0.78348714,0.05173933,3.6400001,0,-,-,-,-
15-Jan-2015 16:12:25.140,-2.30800486,0.37348628,8.52335167,-0.06406444,1142,0.00611501,-,-0.08904292,-0.20207897,0.7873919,0.03123933,3.6400001,0,-,-,-,-
15-Jan-2015 16:12:26.138,-2.7102344,0.63206804,8.51378059,-0.06794363,1129.5,0.00603101,-,-0.06151107,-0.26162863,0.79910684,0.05759732,3.58999991,0,-,-,-,-
15-Jan-2015 16:12:27.141,-1.91535652,0.12449542,8.75320053,-0.06752682,1133.5,0.00598061,-,-0.05840165,-0.29091561,0.79227322,0.07224032,3.55999994,0,-,-,-,-
15-Jan-2015 16:12:28.147,-2.0015471,0.48841041,8.25519943,-0.11367989,1114,0.00598062,-,-0.04940371,-0.26455763,0.81082088,0.05857299,3.55999994,0,-,-,-,-
15-Jan-2015 16:12:29.140,-2.43250036,0.41180086,8.54250431,-0.0582477,1114,0.00593022,-,-0.06061591,-0.24893795,0.80398715,0.05173933,3.52999997,0,-,-,-,-
15-Jan-2015 16:12:30.142,-2.85388231,0.55544865,8.54250431,-0.06689186,1114.75,0.00594702,-,-0.12855791,-0.29091561,0.77079552,0.05662065,3.53999996,0,-,-,-,-
15-Jan-2015 16:12:31.139,-2.34630966,0.5458774,8.58081913,-0.07248288,1114.75,0.00594702,-,-0.09384749,-0.24991462,0.76884317,0.05662065,3.53999996,0,-,-,-,-
15-Jan-2015 16:12:32.140,-2.40377665,0.363915,8.66700935,-0.06341243,1124,0.00589662,-,-0.0804284,-0.26065296,0.77958155,0.05857299,3.50999999,0,-,-,-,-
15-Jan-2015 16:12:33.140,-2.55700564,0.43095323,8.71488571,-0.05414152,1111.5,0.00579582,-,-0.0799225,-0.20500796,0.79617786,0.02831033,3.45000005,0,-,-,-,-
15-Jan-2015 16:12:34.147,-2.85388231,0.68952519,9.01177216,-0.05640123,1111.5,0.00579582,-,-0.11819953,-0.20500796,0.75712824,0.01854767,3.45000005,0,-,-,-,-
15-Jan-2015 16:12:35.136,-2.04943299,0.27772433,8.89684772,-0.04990232,1112.5,0.00576222,-,-0.08865365,-0.19622196,0.78934413,0.023429,3.43000007,0,-,-,-,-
15-Jan-2015 16:12:36.145,-3.13160658,0.4979915,8.75320053,-0.03198284,1088.25,0.00576222,-,-0.08888475,-0.28310627,0.76298618,0.06833565,3.43000007,0,-,-,-,-
15-Jan-2015 16:12:37.140,-4.52982903,1.32159317,7.99662685,-0.03451258,972.5,0.00776136,-,-0.0598506,-0.45687491,0.71710289,0.08297865,4.61999989,0,-,-,-,-
15-Jan-2015 16:12:38.140,-5.13316345,1.1109072,7.28794956,-0.03361785,1133.5,0.02049536,-,-0.06245451,-0.44613659,0.70929354,0.15619664,12.19999981,0,-,-,-,-
15-Jan-2015 16:12:39.144,-3.15076876,3.39018846,6.32069016,-0.02805566,2062.5,0.03460693,16.29155922,-0.14383273,-0.36901394,0.60093153,0.32410726,20.60000038,3.10685587,-,-,-,-
15-Jan-2015 16:12:40.138,-5.04697275,3.25611186,7.92001724,0.03223771,2062.5,0.05422872,62.35505295,0.13292301,-0.40415794,0.88403887,0.38853827,32.27999878,9.94193935,-,-,-,-
15-Jan-2015 16:12:41.139,-3.57214093,1.80043232,6.23449945,-0.22590542,3446,0.11057419,47.75063705,0.01382804,-0.57206959,0.7297945,0.10640865,65.81999969,15.53427982,-,-,-,-
15-Jan-2015 16:12:42.139,-4.18505669,3.38060737,10.30464172,0.20396358,4807,0.11057419,98.82170868,0.02506968,-0.02440566,0.92406422,0.02733366,65.81999969,25.47621918,-,-,-,-
15-Jan-2015 16:12:43.140,-3.54341722,1.31202197,9.2033062,-0.0290251,3226.5,0.06637474,52.26215363,-0.03317867,-0.47835159,0.72588885,0.15229098,39.50999832,28.58307457,-,-,-,-
15-Jan-2015 16:12:44.141,-2.8634634,1.83874691,8.14028454,-0.08161563,3654.5,0.09634501,52.26215363,-0.10637926,-0.17083964,0.77567685,0.04490566,57.34999847,28.58307457,-,-,-,-
15-Jan-2015 16:12:45.140,-1.51312697,0.995983,8.38927555,-0.10611457,2682,0.03280939,109.88420105,-0.27315402,-0.10543198,0.61069423,0.10836098,19.53000069,34.79678726,-,-,-,-
15-Jan-2015 16:12:46.147,-1.97281361,1.84831822,7.66144562,-0.15282381,2682,0.01120525,65.44321442,0.05669261,-0.21086496,0.93382579,0.05076366,6.67000008,37.28227234,-,-,-,-
15-Jan-2015 16:12:47.144,-1.99197578,0.85233521,9.39483929,-0.06083616,2674,0.0258544,65.44321442,-0.15917774,-0.19036397,0.71417487,0.08590765,15.39000034,37.28227234,-,-,-,-
15-Jan-2015 16:12:48.140,-2.92092061,0.45010564,10.99416733,-0.05321131,2753,0.0258544,16.5605793,-0.39914024,-0.11226565,1.02071023,0.04588233,15.39000034,37.90364456,-,-,-,-
15-Jan-2015 16:12:49.142,-1.43651736,0.98640192,7.69975042,-0.17626256,2781.25,0.01728667,16.5605793,0.32501969,-0.15619664,1.21205175,0.09274132,10.28999996,37.90364456,-,-,-,-
15-Jan-2015 16:12:50.138,-0.95767826,1.54186034,6.99106312,-0.24472666,2725,0.00893732,16.5605793,-0.33286756,-0.14545731,0.54626322,0.07712166,5.32000017,37.90364456,-,-,-,-
15-Jan-2015 16:12:51.149,-1.24498367,0.88105887,9.1554203,-0.03486413,2621.75,0.00576222,16.93356133,-0.05354092,-0.12690964,0.83327419,0.08981232,3.43000007,38.52501297,-,-,-,-
15-Jan-2015 16:12:52.143,-2.09731889,1.12047839,10.4865942,-0.03591762,2621.75,0.01780745,16.93356133,-0.03556742,-0.18743597,0.84206015,0.08297865,10.60000038,37.28227234,-,-,-,-
15-Jan-2015 16:12:53.139,-1.63763213,0.43095323,8.10196972,-0.13726455,2607,0.0097101,16.93356133,-0.15458529,-0.14448164,0.7297945,0.06931132,5.78000021,36.66090012,-,-,-,-
15-Jan-2015 16:12:54.141,-1.76212752,1.09175479,8.68616199,-0.0706957,2575,0.0097101,-,-0.20441537,-0.2157463,0.66243452,0.06833565,5.78000021,36.03952789,-,-,-,-
15-Jan-2015 16:12:55.139,-2.60489154,1.58016515,9.30864906,0.01742566,2644.5,0.02195692,16.06374168,-0.11105165,-0.22648464,0.74638981,0.14838631,13.06999969,36.66090012,-,-,-,-
15-Jan-2015 16:12:56.143,-2.13562369,1.63763213,5.11401129,-0.00290664,2806.25,0.04443463,16.06374168,-0.23452984,-0.25089028,0.61655122,0.09567032,26.45000076,36.66090012,-,-,-,-
15-Jan-2015 16:12:57.143,-1.82916582,0.65122044,12.13380718,-0.04404977,2806.25,0.02963428,65.67285919,0.25304496,-0.1864593,1.13688147,0.06638332,17.63999939,39.14638519,-,-,-,-
15-Jan-2015 16:12:58.140,-1.80043232,1.73339403,11.64539719,0.23312455,2888.25,0.03805082,32.86276245,-0.21462525,-0.26943895,0.63705224,0.023429,22.64999962,40.38912582,-,-,-,-
15-Jan-2015 16:12:59.138,-1.64720345,1.12047839,6.76122427,-0.26248729,3004.5,0.03805082,31.5977459,-0.10749362,-0.20012663,0.76786751,0.05271599,22.64999962,41.63187027,-,-,-,-
15-Jan-2015 16:13:00.137,-1.29285979,1.39821255,8.35097027,-0.10787588,3000,0.02002498,31.5977459,-0.16220927,-0.1630293,0.71417487,0.10933765,11.92000008,41.63187027,-,-,-,-
15-Jan-2015 16:13:01.142,-1.93450892,0.90021127,8.75320053,-0.09031839,2985,0.01863062,31.5977459,-0.10569911,-0.1864593,0.7659142,0.12105165,11.09000015,41.63187027,-,-,-,-
15-Jan-2015 16:13:02.140,-1.46525085,0.29687673,11.41554928,0.19260138,2961.5,0.01863062,31.5977459,-0.02574818,-0.24308096,0.83425081,0.12886198,11.09000015,41.63187027,-,-,-,-
15-Jan-2015 16:13:03.144,-1.68551803,1.15879297,10.9367094,0.15318316,2961.5,0.02039457,-,-0.22871801,-0.1718163,1.01485312,0.11812364,12.14000034,41.01049805,-,-,-,-
15-Jan-2015 16:13:04.147,-2.1260426,0.98640192,10.96544361,0.16202921,2952.25,0.02763515,-,-0.12604894,-0.20305562,0.7493189,0.026358,16.45000076,41.01049805,-,-,-,-
15-Jan-2015 16:13:05.139,-2.0877378,0.57460105,7.55609274,-0.04750687,2961.5,0.02763515,-,-0.00807815,-0.18548264,0.86256117,0.14936298,16.45000076,41.01049805,-,-,-,-
15-Jan-2015 16:13:06.143,-1.51312697,1.07260239,6.70375729,-0.27196831,2994.5,0.02758475,33.32465363,-0.26172781,-0.11226565,0.61948019,0.12007598,16.42000008,42.25324249,-,-,-,-
15-Jan-2015 16:13:07.140,-1.66635585,0.41180086,9.97903156,0.05116934,2910.75,0.01569071,33.32465363,0.0325219,-0.16986297,0.91723049,0.04197766,9.34000015,42.25324249,-,-,-,-
15-Jan-2015 16:13:08.141,-2.26970029,1.53228915,8.14028454,-0.10550785,2866.25,0.01224682,33.32465363,-0.02706562,-0.10152732,0.86451352,0.07321699,7.28999996,41.01049805,-,-,-,-
15-Jan-2015 16:13:09.139,-1.05344021,1.55144155,9.07881069,-0.06583348,2866.25,0.02091535,33.32465363,-0.10454301,-0.1835303,0.76786751,0.12007598,12.44999981,40.38912582,-,-,-,-
15-Jan-2015 16:13:10.141,-1.30244088,1.49397457,9.33738232,-0.04803409,2806.25,0.01266681,-,-0.02663816,-0.13276665,0.85182285,0.15229098,7.53999996,39.14638519,-,-,-,-
15-Jan-2015 16:13:11.140,-1.20666909,1.14921188,8.43716145,-0.10432917,2749,0.01266681,-,-0.08407835,-0.16205363,0.79324883,0.11909931,7.53999996,38.52501297,-,-,-,-
15-Jan-2015 16:13:12.138,-1.81958473,0.29687673,9.43315411,-0.0012213,2732.75,0.02620719,-,-0.17900933,-0.14057697,0.70441222,0.08200298,15.60000038,37.90364456,-,-,-,-
15-Jan-2015 16:13:13.139,-1.96324229,0.29687673,8.31266594,-0.10979593,2659.25,0.01007969,-,-0.1284983,-0.20012663,0.74736655,0.03026266,6,37.90364456,-,-,-,-
15-Jan-2015 16:13:14.146,-3.32315016,0.6607917,7.69016933,-0.09427777,2629.5,0.02078096,-,-0.02265934,-0.2216033,0.84791821,0.08297865,12.36999989,36.66090012,-,-,-,-
15-Jan-2015 16:13:15.141,-2.11647129,0.63206804,11.26231956,0.1889165,2629.5,0.01516993,-,-0.04566481,-0.20598362,0.83132184,0.01854767,9.02999973,36.66090012,-,-,-,-
15-Jan-2015 16:13:16.140,-2.23139548,1.35032666,7.52736902,-0.16892904,2625.75,0.01671548,-,-0.1876516,-0.22746131,0.6673159,0.13764797,9.94999981,36.03952789,-,-,-,-
15-Jan-2015 16:13:17.140,-0.47883913,1.49397457,7.93916988,-0.15605694,2607,0.01671548,16.49630928,0.00240017,-0.08102632,0.89380056,0.09957498,9.94999981,36.66090012,-,-,-,-
15-Jan-2015 16:13:18.141,-0.995983,1.57059383,8.51378059,-0.05321534,2513.25,0.00603101,16.49630928,-0.04927894,-0.17864896,0.82644051,0.11421797,3.58999991,36.66090012,-,-,-,-
15-Jan-2015 16:13:19.142,-1.15879297,0.64163929,7.76678848,-0.09734926,2400,0.00552703,16.49630928,-0.19657294,-0.11812364,0.69172156,0.06540665,3.28999996,35.41815948,-,-,-,-
15-Jan-2015 16:13:20.139,-1.32159317,1.17794538,9.28949642,-0.01701576,2400,0.0063502,16.49630928,-0.20019153,-0.08395532,0.67902988,0.15912464,3.77999997,34.17541504,-,-,-,-
15-Jan-2015 16:13:21.140,-1.19709778,1.37906015,10.25675583,0.08098322,2289,0.01145725,-,-0.24908198,-0.17083964,0.60386056,0.19719765,6.82000017,32.31130219,-,-,-,-
15-Jan-2015 16:13:22.137,-1.40778387,1.76212752,7.61355972,-0.17155999,2245.25,0.01145725,-,-0.19028345,-0.14350498,0.67610186,0.17962563,6.82000017,31.06855965,-,-,-,-
15-Jan-2015 16:13:23.139,-1.63763213,1.50355566,10.00775528,-0.04138529,2207.75,0.01345638,-,-0.10163795,-0.18450697,0.77567685,0.07516932,8.01000023,31.06855965,-,-,-,-
15-Jan-2015 16:13:24.139,-1.18751669,1.0630213,8.75320053,-0.07405621,2157,0.01348998,-,-0.021856,-0.10152732,0.8615855,0.14545731,8.02999973,31.06855965,-,-,-,-
15-Jan-2015 16:13:25.140,-1.54186034,1.13005948,6.79952908,-0.26100606,2069.5,0.00863493,-,-0.27976003,-0.15717231,0.59312218,0.11519464,5.13999987,31.06855965,-,-,-,-
15-Jan-2015 16:13:26.145,-1.22583127,0.96724951,7.36455917,-0.21359152,2069.5,0.00472065,-,0.12680362,-0.11031332,1.01778221,0.08493099,2.80999994,29.20444679,-,-,-,-
15-Jan-2015 16:13:27.141,-1.03428781,1.0438689,9.1554203,-0.05768177,1901.5,0.00503984,-,0.1119208,-0.18548264,0.99142313,0.09957498,3,27.34033203,-,-,-,-
15-Jan-2015 16:13:28.138,-2.11647129,1.0438689,10.18971729,-0.07790035,1734.25,0.00503984,-,0.06656397,-0.2157463,0.93870711,0.10640865,3,24.85484695,-,-,-,-
15-Jan-2015 16:13:29.138,-0.59375346,1.34074557,9.73003101,0.02204794,1625.75,0.00868533,-,-0.09066448,-0.07126465,0.80496389,0.04783466,5.17000008,23.61210442,-,-,-,-
15-Jan-2015 16:13:30.139,-0.89063996,1.1109072,7.54652119,-0.19815904,1458.5,0.00468705,-,0.00456219,-0.09567032,0.89477718,0.09859832,2.78999996,23.61210442,-,-,-,-
15-Jan-2015 16:13:31.151,-0.45968673,0.64163929,8.32223701,-0.12885082,1458.5,0.00477105,-,-0.1475597,-0.04685899,0.74834216,0.06540665,2.83999991,21.12662125,-,-,-,-
15-Jan-2015 16:13:32.139,-0.78529692,0.91937345,8.55208588,-0.06862596,1276.5,0.00705578,-,-0.00387359,-0.11519464,0.88794345,0.04783466,4.19999981,19.88387871,-,-,-,-
15-Jan-2015 16:13:33.139,-1.10132611,0.6799441,9.3278017,-0.02104366,875.75,0.00705578,-,-0.06414137,-0.07028799,0.82936949,0.08102632,4.19999981,15.53427982,-,-,-,-
15-Jan-2015 16:13:34.141,-1.46525085,0.93852586,8.19774151,-0.12673098,947.5,0.00450226,-,-0.14543916,-0.14936298,0.73565149,0.09567032,2.68000007,12.42742348,-,-,-,-
15-Jan-2015 16:13:35.138,-0.98640192,1.05344021,9.50976372,-0.00050616,884.25,0.00458626,-,-0.039058,-0.13764797,0.84206015,0.12788531,2.73000002,12.42742348,-,-,-,-
15-Jan-2015 16:13:36.143,-1.69508934,0.88105887,8.59997177,-0.06853767,888.25,0.00453586,-,-0.06792714,-0.13178998,0.81374985,0.12593298,2.70000005,9.94193935,-,-,-,-
15-Jan-2015 16:13:37.139,-1.30244088,0.98640192,8.88727665,-0.06454747,888.25,0.00445186,-,-0.07856338,-0.13276665,0.80594051,0.10055065,2.6500001,6.83508301,-,-,-,-
15-Jan-2015 16:13:38.137,-1.35032666,1.16836429,8.05409431,-0.14005607,870.25,0.00453586,-,-0.07599977,-0.14740965,0.80691618,0.09469365,2.70000005,4.97096968,-,-,-,-
15-Jan-2015 16:13:39.141,-1.40778387,1.16836429,8.64784718,-0.07995605,865.5,0.00453586,-,-0.11466528,-0.19622196,0.75712824,0.10055065,2.70000005,3.72822714,-,-,-,-
15-Jan-2015 16:13:40.141,-1.09175479,1.48440325,8.8106575,-0.06343824,881.25,0.00448546,-,-0.08212475,-0.11128999,0.79813021,0.15131532,2.67000008,2.48548484,-,-,-,-
15-Jan-2015 16:13:41.139,-2.05900431,1.38863146,8.47546577,-0.07579103,885,0.00450226,-,-0.11004757,-0.2157463,0.74736655,0.16400596,2.68000007,2.48548484,-,-,-,-
15-Jan-2015 16:13:42.138,-1.42693627,1.48440325,8.68616199,-0.07102346,884.25,0.00450226,-,-0.16365194,-0.2186753,0.69660288,0.12886198,2.68000007,1.86411357,-,-,-,-
15-Jan-2015 16:13:43.139,-1.64720345,1.63763213,8.78192425,-0.05501592,884.25,0.00453586,-,-0.0736996,-0.16791064,0.79520124,0.16693497,2.70000005,1.86411357,-,-,-,-
15-Jan-2015 16:13:44.140,-1.66635585,1.35032666,8.37012291,-0.10021019,880.25,0.00450226,-,-0.13839285,-0.22453231,0.71905524,0.14350498,2.68000007,0,-,-,-,-
15-Jan-2015 16:13:45.145,-2.0015471,1.82916582,8.4180088,-0.07629156,875.75,0.00450226,-,-0.05726057,-0.17669663,0.81863117,0.11421797,2.68000007,0,-,-,-,-
15-Jan-2015 16:13:46.139,-2.09731889,1.35989797,7.98705578,-0.07997398,890.5,0.00455266,-,-0.14659363,-0.21379396,0.71417487,0.13862364,2.71000004,0,-,-,-,-
15-Jan-2015 16:13:47.140,-2.35589075,1.10132611,8.34138966,-0.09033883,841.25,0.00430067,-,-0.10072561,-0.23722295,0.76005721,0.11031332,2.55999994,0,-,-,-,-
15-Jan-2015 16:13:48.142,-2.39419556,0.91937345,7.95832205,-0.12866998,769.5,0.00401508,-,-0.10756285,-0.25089028,0.74834216,0.11519464,2.3900001,0,-,-,-,-
15-Jan-2015 16:13:49.139,-1.20666909,1.68551803,8.79150486,-0.0602473,769.5,0.00379668,-,-0.07893272,-0.12300398,0.79617786,0.1718163,2.25999999,0,-,-,-,-
15-Jan-2015 16:13:50.140,-1.19709778,1.62805104,8.40842819,-0.04093116,728.75,0.00377988,-,-0.06137187,-0.11128999,0.81765455,0.16107698,2.25,0,-,-,-,-
15-Jan-2015 16:13:51.139,-1.07260239,1.52270806,8.72446632,-0.0716151,718.75,0.00377988,-,-0.06383766,-0.09469365,0.81960684,0.14545731,2.25,0,-,-,-,-
15-Jan-2015 16:13:52.140,-1.15879297,1.66635585,8.74361897,-0.06600487,722.5,0.00383028,-,-0.08469231,-0.11812364,0.79129648,0.16986297,2.27999997,0,-,-,-,-
15-Jan-2015 16:13:53.138,-1.14921188,1.63763213,9.27034378,-0.0142554,720.25,0.00383028,-,-0.08510716,-0.12398065,0.79324883,0.15229098,2.27999997,0,-,-,-,-
15-Jan-2015 16:13:54.139,-1.16836429,1.55144155,9.2033062,-0.03893439,722.5,0.00388068,-,-0.03868599,-0.11909931,0.8440125,0.13471897,2.30999994,0,-,-,-,-
