Actual Duration 0.81 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
07/06/14, 04:45:10, 1222, 1299, 1207, 1224, 126, 125, 123, 121, 102, 92, 0, 83,13.8,3.2,15.9,
07/06/14, 04:45:16, 1222, 1308, 1207, 1224, 126, 125, 123, 121, 102, 101, 0, 83,13.8,3.0,15.9,
07/06/14, 04:45:22, 1240, 1327, 1220, 1247, 134, 132, 131, 128, 102, 107, 0, 83,13.8,2.8,15.9,
07/06/14, 04:45:28, 1247, 1322, 1225, 1261, 140, 139, 138, 134, 104, 97, 0, 83,13.8,4.0,15.9,
07/06/14, 04:45:34, 1262, 1315, 1230, 1250, 148, 147, 146, 142, 104, 85, 0, 83,13.8,3.2,15.9,
07/06/14, 04:45:40, 1306, 1390, 1268, 1296, 156, 155, 154, 149, 104, 122, 0, 83,13.8,3.2,15.9,
07/06/14, 04:45:46, 1324, 1400, 1283, 1326, 163, 162, 162, 156, 106, 117, 0, 83,13.8,3.2,15.9,
07/06/14, 04:45:52, 1324, 1415, 1291, 1326, 170, 169, 169, 163, 106, 124, 0, 83,13.8,2.5,15.9,
07/06/14, 04:45:58, 1324, 1415, 1291, 1332, 176, 175, 177, 170, 108, 124, 0, 83,13.8,2.5,15.9,
07/06/14, 04:46:04, 1310, 1442, 1300, 1347, 183, 181, 184, 176, 108, 142, 0, 83,13.8,6.5,15.9,
07/06/14, 04:46:10, 1368, 1423, 1369, 1390, 192, 190, 191, 184, 111, 55, 0, 83,13.8,5.4,15.9,
07/06/14, 04:46:16, 1386, 1429, 1369, 1408, 201, 200, 199, 193, 111, 60, 0, 83,13.8,5.4,15.9,
07/06/14, 04:46:22, 1368, 1398, 1336, 1372, 209, 209, 208, 201, 113, 62, 0, 83,13.8,5.4,15.9,
07/06/14, 04:46:28, 1360, 1398, 1330, 1364, 218, 217, 217, 210, 113, 68, 0, 83,13.8,3.8,15.9,
07/06/14, 04:46:34, 1360, 1411, 1313, 1356, 225, 224, 226, 218, 115, 98, 0, 83,13.8,3.8,15.9,
07/06/14, 04:46:40, 1366, 1419, 1313, 1356, 232, 230, 233, 225, 117, 106, 0, 83,13.8,3.8,15.9,
07/06/14, 04:46:46, 1366, 1419, 1307, 1356, 238, 236, 240, 232, 117, 112, 0, 83,13.8,3.8,15.9,
07/06/14, 04:46:52, 1376, 1430, 1318, 1367, 244, 241, 247, 239, 120, 112, 0, 83,13.8,3.8,15.9,
07/06/14, 04:46:58, 1376, 1430, 1318, 1367, 250, 247, 252, 246, 120, 112, 0, 83,13.8,3.8,15.9,
07/06/14, 04:47:04, 1364, 1417, 1311, 1360, 255, 251, 258, 252, 123, 106, 0, 83,13.8,3.2,15.9,
07/06/14, 04:47:10, 1357, 1405, 1303, 1348, 260, 256, 264, 258, 123, 102, 0, 83,13.8,3.2,15.9,
07/06/14, 04:47:16, 1357, 1386, 1338, 1364, 265, 262, 269, 264, 125, 48, 0, 83,13.8,15.6,16.1,
07/06/14, 04:47:22, 1365, 1386, 1382, 1386, 273, 273, 274, 272, 127, 21, 0, 83,13.8,16.4,16.1,
07/06/14, 04:47:28, 1377, 1386, 1401, 1403, 283, 286, 282, 282, 127, 26, 0, 83,13.8,16.2,16.1,
07/06/14, 04:47:34, 1384, 1386, 1401, 1403, 293, 296, 291, 291, 130, 19, 0, 83,13.8,18.8,16.1,
07/06/14, 04:47:40, 1306, 1311, 1316, 1331, 301, 305, 300, 299, 132, 25, 0, 83,13.8,18.8,16.1,
07/06/14, 04:47:46, 1292, 1301, 1308, 1319, 308, 314, 309, 307, 134, 27, 0, 83,13.8,19.0,16.1,
07/06/14, 04:47:52, 1287, 1292, 1308, 1313, 315, 322, 316, 314, 137, 26, 0, 83,13.8,18.8,16.1,
07/06/14, 04:47:58, 1287, 1292, 1303, 1313, 322, 329, 324, 321, 139, 26, 0, 83,13.8,18.8,16.3,
07/06/14, 04:48:04, 1287, 1292, 1303, 1313, 327, 336, 330, 327, 142, 26, 0, 83,13.8,18.8,16.3,
07/06/14, 04:48:10, 1287, 1298, 1317, 1334, 333, 341, 336, 333, 145, 47, 0, 83,13.8,17.8,16.3,
07/06/14, 04:48:16, 1287, 1298, 1317, 1342, 338, 346, 341, 339, 149, 55, 0, 83,13.8,17.8,16.3,
07/06/14, 04:48:22, 1287, 1298, 1317, 1342, 341, 349, 345, 344, 152, 55, 0, 83,13.8,17.6,16.3,
07/06/14, 04:48:28, 1287, 1298, 1317, 1342, 344, 352, 348, 348, 154, 55, 0, 83,13.8,17.6,16.3,
07/06/14, 04:48:34, 1287, 1298, 1317, 1342, 347, 352, 352, 352, 157, 55, 0, 83,13.8,17.3,16.3,
