Actual Duration 0.77 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
05/27/14, 01:28:32, 1198, 1314, 1201, 1160, 119, 128, 129, 135, 124, 154, 0, 85,13.8,2.3,6.1,
05/27/14, 01:28:38, 1216, 1354, 1209, 1204, 124, 133, 134, 139, 124, 150, 0, 85,13.8,2.3,6.1,
05/27/14, 01:28:44, 1247, 1378, 1244, 1224, 129, 138, 141, 143, 124, 154, 0, 85,13.8,2.3,6.1,
05/27/14, 01:28:50, 1264, 1378, 1270, 1236, 136, 144, 148, 149, 124, 142, 0, 85,13.8,2.3,6.1,
05/27/14, 01:28:56, 1281, 1378, 1279, 1236, 142, 150, 155, 154, 124, 142, 0, 85,13.8,2.3,6.1,
05/27/14, 01:29:02, 1294, 1403, 1279, 1271, 148, 156, 162, 159, 126, 132, 0, 85,13.8,2.3,6.1,
05/27/14, 01:29:08, 1307, 1411, 1293, 1290, 154, 161, 169, 164, 126, 121, 0, 85,13.8,2.3,6.1,
05/27/14, 01:29:14, 1307, 1406, 1269, 1303, 160, 167, 175, 170, 126, 137, 0, 85,13.8,2.0,6.1,
05/27/14, 01:29:20, 1268, 1383, 1257, 1298, 165, 171, 182, 175, 128, 126, 0, 85,13.8,2.0,6.1,
05/27/14, 01:29:26, 1253, 1343, 1246, 1298, 171, 177, 188, 180, 128, 97, 0, 85,13.8,2.0,6.1,
05/27/14, 01:29:32, 1218, 1338, 1246, 1316, 176, 181, 194, 185, 130, 120, 0, 85,13.8,2.0,6.1,
05/27/14, 01:29:38, 1269, 1316, 1271, 1323, 182, 186, 200, 190, 130, 54, 0, 85,13.8,2.0,6.1,
05/27/14, 01:29:44, 1263, 1341, 1264, 1328, 187, 190, 206, 195, 130, 78, 0, 85,13.8,2.0,6.1,
05/27/14, 01:29:50, 1263, 1350, 1259, 1319, 193, 195, 212, 200, 132, 91, 0, 87,13.8,2.0,6.1,
05/27/14, 01:29:56, 1274, 1329, 1286, 1333, 197, 198, 217, 205, 132, 59, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:02, 1279, 1363, 1281, 1327, 202, 202, 222, 209, 132, 84, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:08, 1274, 1341, 1274, 1327, 206, 206, 227, 213, 132, 67, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:14, 1261, 1349, 1288, 1320, 210, 210, 231, 217, 134, 88, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:20, 1261, 1388, 1288, 1328, 214, 213, 236, 221, 134, 127, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:26, 1261, 1388, 1279, 1328, 218, 216, 240, 225, 136, 127, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:32, 1270, 1332, 1286, 1328, 222, 220, 245, 229, 136, 62, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:38, 1254, 1344, 1297, 1328, 225, 223, 248, 233, 136, 90, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:44, 1282, 1361, 1297, 1335, 229, 225, 252, 236, 136, 79, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:50, 1268, 1361, 1290, 1312, 232, 228, 257, 240, 138, 93, 0, 87,13.8,2.0,6.1,
05/27/14, 01:30:56, 1268, 1361, 1301, 1286, 236, 231, 261, 244, 138, 93, 0, 87,13.8,2.0,6.1,
05/27/14, 01:31:02, 1286, 1392, 1314, 1305, 240, 235, 264, 247, 138, 106, 0, 87,13.8,3.3,6.1,
05/27/14, 01:31:08, 1353, 1430, 1325, 1352, 244, 240, 269, 252, 140, 105, 0, 87,13.8,3.1,6.1,
05/27/14, 01:31:14, 1370, 1430, 1325, 1368, 249, 245, 273, 256, 140, 105, 0, 87,13.8,2.4,6.1,
05/27/14, 01:31:20, 1370, 1430, 1325, 1368, 252, 248, 277, 260, 140, 105, 0, 87,13.8,2.4,6.1,
05/27/14, 01:31:26, 1370, 1419, 1325, 1368, 256, 251, 281, 264, 140, 94, 0, 87,13.8,2.4,6.1,
05/27/14, 01:31:32, 1365, 1385, 1334, 1345, 259, 254, 284, 268, 143, 51, 0, 87,13.8,2.4,6.1,
05/27/14, 01:31:38, 1365, 1403, 1325, 1345, 262, 257, 288, 270, 143, 78, 0, 87,13.8,2.4,6.1,
05/27/14, 01:31:44, 1365, 1396, 1325, 1354, 265, 260, 291, 273, 145, 71, 0, 87,13.8,2.1,6.1,
05/27/14, 01:31:50, 1347, 1371, 1331, 1329, 268, 263, 293, 276, 145, 42, 0, 89,13.8,2.1,6.1,
05/27/14, 01:31:56, 1320, 1371, 1311, 1311, 270, 263, 296, 279, 145, 60, 0, 89,13.8,1.5,6.1,
05/27/14, 01:32:02, 1271, 1349, 1298, 1292, 272, 266, 299, 282, 147, 78, 0, 89,13.8,1.5,6.1,
05/27/14, 01:32:08, 1271, 1296, 1287, 1319, 274, 266, 301, 284, 147, 48, 0, 89,13.8,1.5,6.1,
05/27/14, 01:32:14, 1243, 1314, 1287, 1312, 274, 269, 303, 286, 150, 71, 0, 89,13.8,1.5,6.1,
05/27/14, 01:32:20, 1222, 1325, 1287, 1312, 276, 269, 305, 288, 150, 103, 0, 89,13.8,1.5,6.1,
05/27/14, 01:32:26, 1190, 1291, 1262, 1286, 276, 271, 305, 288, 150, 101, 0, 89,13.8,1.5,6.1,
05/27/14, 01:32:32, 1190, 1223, 1231, 1235, 278, 271, 308, 291, 152, 45, 0, 89,13.8,1.5,6.3,
05/27/14, 01:32:38, 1232, 1257, 1205, 1207, 278, 273, 310, 291, 152, 52, 0, 89,13.8,1.5,6.3,
05/27/14, 01:32:44, 1241, 1286, 1167, 1183, 278, 273, 310, 293, 154, 119, 0, 89,13.8,1.5,6.3,
