Actual Duration 0.73 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
06/07/14, 16:57:58, 1197, 1246, 1165, 1157, 205, 203, 213, 216, 105, 89, 0, 60,13.8,2.4,12.2,
06/07/14, 16:58:04, 1246, 1311, 1218, 1224, 208, 206, 217, 218, 105, 93, 0, 60,13.8,2.4,12.2,
06/07/14, 16:58:10, 1260, 1305, 1248, 1233, 211, 209, 221, 220, 107, 72, 0, 60,13.8,2.2,12.2,
06/07/14, 16:58:16, 1269, 1314, 1268, 1249, 214, 212, 226, 223, 107, 65, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:22, 1287, 1314, 1283, 1280, 216, 215, 229, 225, 109, 34, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:28, 1278, 1305, 1290, 1254, 220, 218, 234, 227, 111, 51, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:34, 1289, 1358, 1290, 1278, 222, 221, 238, 230, 111, 80, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:40, 1311, 1338, 1306, 1290, 225, 223, 242, 233, 113, 48, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:46, 1325, 1338, 1289, 1281, 228, 226, 246, 235, 115, 57, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:52, 1333, 1351, 1302, 1288, 230, 229, 250, 238, 115, 63, 0, 60,13.8,2.2,0.0,
06/07/14, 16:58:58, 1323, 1351, 1307, 1274, 233, 231, 253, 240, 117, 77, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:04, 1318, 1364, 1313, 1297, 236, 233, 257, 243, 117, 67, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:10, 1318, 1370, 1321, 1302, 238, 235, 260, 245, 119, 68, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:16, 1332, 1355, 1321, 1317, 241, 238, 264, 248, 119, 38, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:22, 1332, 1361, 1314, 1317, 243, 240, 267, 250, 121, 47, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:28, 1341, 1369, 1304, 1317, 246, 242, 271, 253, 123, 65, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:34, 1316, 1374, 1304, 1325, 248, 244, 273, 255, 123, 70, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:40, 1308, 1361, 1318, 1325, 248, 244, 276, 257, 125, 53, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:46, 1319, 1367, 1326, 1325, 252, 248, 279, 260, 125, 48, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:52, 1310, 1378, 1318, 1325, 254, 248, 281, 260, 127, 68, 0, 60,13.8,2.2,0.0,
06/07/14, 16:59:58, 1310, 1378, 1308, 1337, 256, 251, 284, 264, 127, 70, 0, 60,13.8,2.2,0.0,
06/07/14, 17:00:04, 1310, 1371, 1321, 1331, 258, 253, 286, 266, 127, 61, 0, 60,13.8,2.2,0.0,
06/07/14, 17:00:10, 1316, 1361, 1329, 1314, 258, 253, 289, 268, 129, 47, 0, 60,13.8,2.2,0.0,
06/07/14, 17:00:16, 1284, 1401, 1341, 1265, 261, 256, 291, 270, 129, 136, 0, 60,13.8,3.5,0.0,
06/07/14, 17:00:22, 1335, 1416, 1370, 1336, 261, 258, 293, 270, 131, 81, 0, 60,13.8,3.5,0.0,
06/07/14, 17:00:28, 1352, 1416, 1323, 1336, 264, 262, 296, 274, 131, 93, 0, 60,13.8,3.5,0.0,
06/07/14, 17:00:34, 1370, 1424, 1323, 1349, 267, 265, 299, 277, 133, 101, 0, 62,13.8,2.6,0.0,
06/07/14, 17:00:40, 1370, 1424, 1323, 1362, 269, 267, 301, 279, 133, 101, 0, 62,13.8,2.3,0.0,
06/07/14, 17:00:46, 1363, 1402, 1323, 1350, 269, 267, 303, 281, 133, 79, 0, 62,13.8,2.3,0.0,
06/07/14, 17:00:52, 1369, 1426, 1323, 1364, 271, 270, 305, 283, 135, 103, 0, 62,13.8,2.3,0.0,
06/07/14, 17:00:58, 1364, 1415, 1318, 1364, 273, 272, 305, 285, 135, 97, 0, 62,13.8,2.3,0.0,
06/07/14, 17:01:04, 1364, 1436, 1318, 1349, 275, 274, 308, 288, 137, 118, 0, 62,13.8,2.1,0.0,
06/07/14, 17:01:10, 1353, 1399, 1318, 1349, 275, 274, 310, 288, 139, 81, 0, 62,13.8,2.1,0.0,
06/07/14, 17:01:16, 1353, 1404, 1310, 1349, 277, 276, 310, 290, 139, 94, 0, 62,13.8,2.1,0.0,
06/07/14, 17:01:22, 1346, 1387, 1328, 1344, 277, 276, 312, 292, 141, 59, 0, 62,13.8,2.1,0.0,
06/07/14, 17:01:28, 1359, 1387, 1319, 1349, 277, 278, 312, 294, 141, 68, 0, 62,13.8,2.1,0.0,
06/07/14, 17:01:34, 1347, 1394, 1333, 1331, 279, 278, 314, 294, 143, 63, 0, 60,13.8,1.8,0.0,
06/07/14, 17:01:40, 1333, 1350, 1312, 1336, 279, 278, 314, 294, 143, 38, 0, 60,13.8,1.6,0.2,
06/07/14, 17:01:46, 1333, 1370, 1295, 1344, 279, 278, 316, 296, 145, 75, 0, 60,13.8,1.6,0.2,
06/07/14, 17:01:52, 1306, 1379, 1282, 1336, 279, 278, 316, 296, 145, 97, 0, 60,13.8,1.6,0.2,
06/07/14, 17:01:58, 1294, 1379, 1277, 1341, 279, 280, 318, 296, 147, 102, 0, 60,13.8,1.6,0.2,
06/07/14, 17:02:04, 1294, 1379, 1277, 1319, 281, 280, 318, 298, 147, 102, 0, 60,13.8,1.6,0.2,
06/07/14, 17:02:10, 1294, 1359, 1277, 1276, 281, 280, 318, 298, 149, 83, 0, 60,13.8,1.6,0.2,
06/07/14, 17:02:16, 1285, 1339, 1277, 1297, 281, 280, 320, 298, 149, 62, 0, 60,13.8,1.6,0.2,
06/07/14, 17:02:22, 1278, 1348, 1268, 1323, 281, 282, 320, 298, 149, 80, 0, 62,13.8,1.6,0.2,
06/07/14, 17:02:28, 1273, 1367, 1273, 1299, 281, 282, 320, 298, 149, 94, 0, 62,13.8,1.6,0.2,
06/07/14, 17:02:34, 1268, 1351, 1273, 1279, 281, 282, 322, 298, 152, 83, 0, 62,13.8,1.6,0.2,
06/07/14, 17:02:40, 1227, 1371, 1273, 1297, 281, 282, 322, 300, 152, 144, 0, 62,13.8,1.6,0.2,
06/07/14, 17:02:46, 1244, 1320, 1273, 1297, 281, 282, 322, 300, 152, 76, 0, 62,13.8,1.6,0.2,
06/07/14, 17:02:52, 1258, 1339, 1273, 1270, 281, 282, 324, 300, 152, 81, 0, 62,13.8,1.6,0.2,
06/07/14, 17:02:58, 1258, 1345, 1273, 1288, 281, 282, 324, 300, 154, 87, 0, 62,13.8,1.6,0.2,
06/07/14, 17:03:04, 1232, 1337, 1273, 1288, 281, 282, 326, 300, 154, 105, 0, 62,13.8,1.6,0.2,
06/07/14, 17:03:10, 1247, 1299, 1278, 1288, 281, 284, 326, 300, 154, 52, 0, 62,13.8,1.6,0.2,
06/07/14, 17:03:16, 1253, 1332, 1251, 1264, 281, 284, 326, 300, 156, 81, 0, 62,13.8,1.6,0.2,
