Actual Duration 0.56 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
07/19/14, 19:10:30, 1267, 1273, 1223, 1249, 109, 113, 104, 106, 70, 50, 0, 73,13.8,4.5,11.0,
07/19/14, 19:10:36, 1267, 1279, 1223, 1249, 109, 113, 104, 106, 70, 56, 0, 73,13.8,4.5,11.0,
07/19/14, 19:10:42, 1282, 1317, 1239, 1269, 118, 121, 113, 115, 72, 78, 0, 73,13.8,3.6,11.0,
07/19/14, 19:10:48, 1301, 1369, 1257, 1294, 125, 128, 121, 121, 72, 112, 0, 73,13.8,3.0,11.0,
07/19/14, 19:10:54, 1312, 1385, 1257, 1294, 132, 134, 129, 129, 74, 128, 0, 73,13.8,2.7,11.0,
07/19/14, 19:11:00, 1322, 1396, 1257, 1309, 139, 141, 137, 136, 76, 139, 0, 73,13.8,2.7,11.0,
07/19/14, 19:11:06, 1311, 1412, 1257, 1316, 145, 146, 144, 143, 76, 155, 0, 73,13.8,2.7,11.0,
07/19/14, 19:11:12, 1316, 1405, 1257, 1321, 151, 152, 151, 149, 78, 148, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:18, 1321, 1418, 1266, 1332, 157, 158, 157, 155, 78, 152, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:24, 1315, 1433, 1273, 1332, 164, 164, 165, 162, 80, 160, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:30, 1324, 1438, 1273, 1332, 170, 169, 170, 167, 80, 165, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:36, 1324, 1447, 1273, 1332, 176, 174, 177, 174, 82, 174, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:42, 1330, 1441, 1273, 1332, 181, 179, 182, 179, 82, 168, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:48, 1330, 1432, 1283, 1339, 187, 185, 189, 185, 85, 149, 0, 75,13.8,2.5,11.0,
07/19/14, 19:11:54, 1330, 1440, 1283, 1339, 192, 190, 194, 190, 87, 157, 0, 75,13.8,2.5,11.0,
07/19/14, 19:12:00, 1339, 1432, 1283, 1347, 197, 194, 200, 195, 87, 149, 0, 75,13.8,2.5,11.0,
