Actual Duration 0.22 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
05/04/14, 03:39:56, 1359, 1430, 1320, 1340, 181, 180, 203, 189, 112, 110, 0, 60,13.9,2.5,19.4,
05/04/14, 03:40:02, 1359, 1430, 1320, 1340, 181, 182, 203, 189, 112, 110, 0, 60,13.9,2.5,19.4,
05/04/14, 03:40:08, 1359, 1435, 1326, 1340, 186, 186, 209, 194, 112, 109, 0, 60,13.9,2.5,19.4,
05/04/14, 03:40:14, 1367, 1413, 1332, 1346, 191, 190, 214, 199, 114, 81, 0, 60,13.9,2.5,19.4,
05/04/14, 03:40:20, 1367, 1431, 1332, 1346, 196, 194, 219, 203, 114, 99, 0, 60,13.9,2.5,0.1,
05/04/14, 03:40:26, 1367, 1422, 1337, 1346, 200, 199, 223, 208, 116, 85, 0, 60,13.9,2.5,0.1,
05/04/14, 03:40:32, 1367, 1447, 1337, 1346, 204, 202, 228, 212, 116, 110, 0, 60,13.9,2.5,0.1,
05/04/14, 03:40:38, 1374, 1434, 1337, 1346, 208, 206, 232, 216, 118, 97, 0, 60,13.9,2.3,0.1,
05/04/14, 03:40:44, 1369, 1434, 1337, 1352, 212, 209, 236, 219, 118, 97, 0, 60,13.9,2.3,0.1,
05/04/14, 03:40:50, 1375, 1434, 1337, 1352, 216, 213, 241, 223, 120, 97, 0, 60,13.9,2.3,0.1,
05/04/14, 03:40:56, 1369, 1434, 1343, 1352, 219, 217, 245, 227, 120, 91, 0, 60,13.9,2.3,0.1,
05/04/14, 03:41:02, 1369, 1444, 1343, 1352, 222, 220, 249, 230, 120, 101, 0, 60,13.9,2.1,0.1,
05/04/14, 03:41:08, 1335, 1434, 1334, 1338, 226, 222, 252, 233, 122, 100, 0, 60,13.9,1.9,0.1,
05/04/14, 03:41:14, 1316, 1444, 1334, 1338, 228, 222, 255, 235, 122, 128, 0, 60,13.9,1.9,0.1,
05/04/14, 03:41:20, 1316, 1419, 1334, 1346, 231, 226, 259, 238, 124, 103, 0, 60,13.9,1.9,0.1,
05/04/14, 03:41:26, 1310, 1419, 1334, 1341, 233, 228, 262, 240, 124, 109, 0, 60,13.9,1.9,0.1,
