Device Time, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Torque(Nm),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Y axis)(g),Mass Air Flow Rate(g/s),Speed (OBD)(mph),Relative Accelerator Pedal Position(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%)
15-Jan-2015 15:37:34.142,-1.59931755,-0.04787607,8.45631409,-0.10369569,2902.25,0.05377513,-,-0.14892046,-0.25479496,0.71124583,-0.02831033,32.00999832,0,-,-,-,-
15-Jan-2015 15:37:35.141,-1.41736495,0.08619065,8.51378059,-0.10114425,1502.25,0.01078527,-,-0.0872796,-0.12300398,0.80301154,-0.04392999,6.42000008,0,-,-,-,-
15-Jan-2015 15:37:36.151,-1.19709778,0.02872368,8.52335167,-0.10475741,1505.25,0.01078527,-,-0.12232469,-0.12202831,0.76884317,0.002928,6.42000008,0,-,-,-,-
15-Jan-2015 15:37:37.146,-1.12047839,-0.1819526,8.50419998,-0.08918261,1496,0.01073487,-,-0.08403976,-0.15619664,0.80105919,-0.04588233,6.38999987,0,-,-,-,-
15-Jan-2015 15:37:38.149,-1.57059383,-0.1819526,8.76277161,-0.08338302,1467.75,0.01080207,-,-0.1212798,-0.18450697,0.75810486,-0.03514399,6.42999983,0,-,-,-,-
15-Jan-2015 15:37:39.151,-1.87705171,-0.10534304,9.11711502,-0.03207737,1484.25,0.01065087,-,-0.05075319,-0.19134064,0.82936949,-0.01073833,6.34000015,0,-,-,-,-
15-Jan-2015 15:37:40.153,-1.0630213,-0.19153368,8.78192425,-0.07905293,1480.25,0.01075167,-,-0.11454731,-0.10152732,0.77860582,-0.03514399,6.4000001,0,-,-,-,-
15-Jan-2015 15:37:41.142,-1.9823947,0.03830478,9.06922913,-0.05331846,1485,0.01080207,-,-0.09468805,-0.17669663,0.7873919,-0.01854767,6.42999983,0,-,-,-,-
15-Jan-2015 15:37:42.143,-1.67593694,-0.57460105,8.75320053,-0.07063282,1498.25,0.01070127,-,-0.08932181,-0.17083964,0.79227322,-0.05857299,6.36999989,0,-,-,-,-
15-Jan-2015 15:37:43.149,-1.57059383,-0.29687673,8.55208588,-0.09413189,1489.75,0.01088606,-,-0.13408616,-0.13862364,0.75420022,-0.0205,6.48000002,0,-,-,-,-
15-Jan-2015 15:37:44.139,-1.87705171,-0.46925801,9.30864906,-0.01182562,1487.5,0.01078527,-,-0.07385416,-0.15424332,0.81277323,-0.014643,6.42000008,0,-,-,-,-
15-Jan-2015 15:37:45.142,6.37814713,2.23139548,11.5496254,0.00545516,1517.75,0.01078527,-,0.36449203,0.65016788,1.07733178,0.22746131,6.42000008,0,-,-,-,-
15-Jan-2015 15:37:46.174,1.87705171,9.54806805,0.45010564,0.01198953,1522.5,0.01107086,-,0.02292554,0.20598362,-0.10292799,1.00161088,6.59000015,0,-,-,-,-
15-Jan-2015 15:37:47.142,2.01112819,8.17858982,-4.60643864,-0.00244266,1492,0.01093646,-,-0.04842388,0.17279197,-0.48561025,0.85224783,6.51000023,0,-,-,-,-
15-Jan-2015 15:37:48.140,4.15633297,8.93515301,1.83874691,0.00240741,1498.25,0.01112126,-,-0.01719517,0.41489726,0.04545731,0.87860584,6.61999989,0,-,-,-,-
15-Jan-2015 15:37:49.152,1.73339403,-1.62805104,14.61420345,0.11565198,1482.75,0.01093646,-,0.50983489,0.17669663,1.38972509,-0.1659583,6.69999981,0,-,-,-,-
15-Jan-2015 15:37:50.178,-1.9536612,-0.15322891,9.0309248,-0.03899223,1456.25,0.01130605,-,-0.06535381,-0.19036397,0.81472653,0.00195233,6.73000002,0,-,-,-,-
15-Jan-2015 15:37:51.156,-1.92493761,-0.25857195,8.90642929,-0.05871749,1435,0.01122205,-,-0.08059414,-0.19426864,0.79715347,-0.04588233,6.67999983,0,-,-,-,-
15-Jan-2015 15:37:52.161,-3.29441667,-0.27772433,8.57123756,-0.04453188,1753.75,0.02440964,-,-0.0489202,-0.33679894,0.78836751,-0.03611966,14.52999973,0,-,-,-,-
15-Jan-2015 15:37:53.163,-1.99197578,-0.08619065,8.53293324,-0.08003015,1276.5,0.01135645,-,-0.04717943,-0.16791064,0.83717978,-0.02733366,6.76000023,0,-,-,-,-
15-Jan-2015 15:37:54.144,-2.1930809,-0.44052455,8.47546577,-0.08745444,1339,0.01191083,5.26067638,-0.10505942,-0.1630293,0.77860582,-0.04295333,7.09000015,3.10685587,-,-,-,-
15-Jan-2015 15:37:55.143,-3.38060737,-1.64720345,8.57123756,-0.02688086,1518.75,0.02130174,5.74261189,-0.04555492,-0.34460828,0.7737245,-0.16791064,12.68000031,2.48548484,-,-,-,-
15-Jan-2015 15:37:56.142,-1.64720345,-1.85789931,8.49461842,-0.06219777,1174,0.01075167,17.80517197,-0.04150024,-0.05662065,0.83229858,-0.21379396,6.4000001,4.97096968,-,-,-,-
15-Jan-2015 15:37:57.144,-1.75254643,-1.03428781,8.72446632,-0.06778353,1332,0.01175964,11.10954189,-0.09848353,-0.2128173,0.77079552,-0.09274132,7,6.21371174,-,-,-,-
15-Jan-2015 15:37:58.146,-1.74297523,-0.26814324,8.13070393,-0.13291156,1464.75,0.01217962,11.10954189,-0.15162182,-0.17767331,0.72881788,-0.02733366,7.25,5.59234095,-,-,-,-
15-Jan-2015 15:37:59.147,-2.98795891,0.3160291,8.11155128,-0.09923178,1462.5,0.01223002,11.10954189,-0.11038975,-0.25381929,0.75224787,0.01073833,7.28000021,4.97096968,-,-,-,-
15-Jan-2015 15:38:00.145,-3.12203526,0.34476259,7.92958879,-0.08135066,1103.75,0.01597631,11.10954189,-0.13007313,-0.30555961,0.71417487,0.002928,9.51000023,4.97096968,-,-,-,-
15-Jan-2015 15:38:01.144,-2.40377665,-0.40221977,8.45631409,-0.08390307,1489,0.0161107,10.5153017,-0.10259663,-0.24503329,0.76200956,-0.041001,9.59000015,7.45645428,-,-,-,-
15-Jan-2015 15:38:02.145,-2.42292905,-0.68952519,9.49061108,0.01994318,1453.75,0.01223002,25.98425484,0.09538981,-0.16986297,0.98166144,-0.014643,7.28000021,8.69919682,-,-,-,-
15-Jan-2015 15:38:03.141,-1.0630213,-0.00957129,8.65742874,-0.09186113,1462.5,0.01233082,25.98425484,-0.18785542,-0.08493099,0.70734119,0.01073833,7.34000015,8.07782555,-,-,-,-
15-Jan-2015 15:38:04.145,-1.27370739,-0.3160291,8.56165695,-0.06196169,1491.25,0.01248201,25.98425484,-0.11675754,-0.12983765,0.77274787,-0.032215,7.42999983,5.59234095,-,-,-,-
15-Jan-2015 15:38:05.141,-1.21625018,0.13406672,8.88727665,-0.08470063,1502.25,0.01261641,-,-0.14185317,-0.11421797,0.7493189,0.03904866,7.51000023,5.59234095,-,-,-,-
15-Jan-2015 15:38:06.141,-1.72382283,0.11491433,9.05007744,-0.04180485,1470.25,0.01266681,-,-0.09249782,-0.14350498,0.79227322,0.07907399,7.53999996,4.97096968,-,-,-,-
15-Jan-2015 15:38:07.144,-2.2122333,0.96724951,8.21689415,-0.10798472,1281.25,0.01253241,-,-0.12668644,-0.22550797,0.73760384,0.09859832,7.46000004,3.72822714,-,-,-,-
15-Jan-2015 15:38:08.140,-3.18907356,1.47482216,8.20732307,-0.07092965,974,0.01377557,5.89944696,-0.08601132,-0.25870064,0.77177221,0.08883666,8.19999981,4.97096968,-,-,-,-
15-Jan-2015 15:38:09.144,-2.76769161,0.72782999,8.02536011,-0.05634613,1360,0.01831143,25.81156349,-0.03280493,-0.30458295,0.8157022,0.05954966,10.89999962,7.45645428,-,-,-,-
15-Jan-2015 15:38:10.141,-2.39419556,0.27772433,8.58081913,-0.07244772,1735.75,0.01859702,12.21142387,-0.09113733,-0.24405663,0.77470124,0.02831033,11.06999969,8.69919682,-,-,-,-
15-Jan-2015 15:38:11.141,-2.68150091,-0.95767826,8.48504734,-0.06865931,1964.75,0.019437,12.21142387,-0.08120345,-0.28603429,0.76786751,-0.09274132,11.56999969,9.94193935,-,-,-,-
15-Jan-2015 15:38:12.143,-3.1028831,-1.81958473,8.37012291,-0.0523243,2152.25,0.02807193,11.77482414,-0.15603055,-0.27334362,0.68293554,-0.15521997,16.70999908,11.80605221,-,-,-,-
15-Jan-2015 15:38:13.143,-1.80043232,-2.0685854,8.22647572,-0.04801518,2473.25,0.02797113,28.00557137,-0.1157496,-0.1835303,0.73858058,-0.21086496,16.64999962,13.67016602,-,-,-,-
15-Jan-2015 15:38:14.139,-2.26011896,-1.47482216,8.37970448,-0.07431569,2519.5,0.01747146,28.00557137,-0.11034995,-0.18743597,0.76005721,-0.12690964,10.39999962,14.91290855,-,-,-,-
15-Jan-2015 15:38:15.138,-2.9305017,0.39264846,8.55208588,-0.05859768,2397.5,0.01757226,13.86400414,-0.01874568,-0.26650995,0.8440125,-0.00390467,10.46000004,14.29153728,-,-,-,-
15-Jan-2015 15:38:16.146,-2.04943299,-2.1739285,8.22647572,-0.08882856,2245.25,0.01715227,13.86400414,-0.10752375,-0.20891263,0.73858058,-0.2216033,10.21000004,13.04879475,-,-,-,-
15-Jan-2015 15:38:17.144,-1.97281361,-0.05745716,7.92958879,-0.14802188,2434.25,0.02400646,13.86400414,-0.05250431,-0.28017727,0.80301154,-0.05662065,14.28999996,13.04879475,-,-,-,-
15-Jan-2015 15:38:18.148,-2.2122333,0.38306737,8.76277161,-0.07563519,2236.5,0.01312039,14.83327103,-0.09512365,-0.13276665,0.79422545,0.03123933,7.80999994,14.29153728,-,-,-,-
15-Jan-2015 15:38:19.143,-1.69508934,3.44764566,7.86255074,-0.08895522,1436.5,0.0161107,14.83327103,-0.10765047,-0.17279197,0.70148325,0.35144195,9.59000015,14.29153728,-,-,-,-
15-Jan-2015 15:38:20.140,-1.99197578,2.53785324,8.47546577,-0.05656093,1502.25,0.01757226,14.83327103,-0.07447752,-0.1981743,0.75224787,0.30067828,10.46000004,13.67016602,-,-,-,-
15-Jan-2015 15:38:21.142,-2.26011896,0.50756282,9.3756876,0.003465,1558.5,0.01666508,-,-0.10607432,-0.3065353,0.73858058,0.03709633,9.92000008,14.91290855,-,-,-,-
15-Jan-2015 15:38:22.142,-2.09731889,0.3351815,8.47546577,-0.0624681,1593.75,0.01577471,22.13578224,-0.10901884,-0.21379396,0.76396185,0.03416733,9.39000034,14.91290855,-,-,-,-
15-Jan-2015 15:38:23.143,-2.07816648,-0.35433388,9.09796333,-0.07080714,1591.25,0.0130196,23.80040169,-0.03998829,-0.22355564,0.83327419,0.00390467,7.75,16.15565109,-,-,-,-
15-Jan-2015 15:38:24.142,-1.35032666,-0.41180086,9.00219154,-0.05213028,1578.75,0.01246521,23.80040169,-0.07939564,-0.19622196,0.79715347,-0.05954966,7.42000008,14.91290855,-,-,-,-
15-Jan-2015 15:38:25.139,-0.83317304,-0.3351815,9.13626766,-0.04518962,1505.25,0.01248201,23.80040169,-0.06386991,-0.08493099,0.83132184,-0.03416733,7.42999983,14.91290855,-,-,-,-
15-Jan-2015 15:38:26.142,-1.13963079,-0.1819526,8.69573307,-0.08681244,1366.25,0.01228042,-,-0.10802264,-0.11128999,0.78446293,0.0205,7.30999994,14.91290855,-,-,-,-
15-Jan-2015 15:38:27.146,-0.22025737,-0.26814324,9.54806805,-0.05878731,1574,0.01214602,-,-0.10582021,-0.05173933,0.79032087,-0.06052532,7.23000002,13.67016602,-,-,-,-
15-Jan-2015 15:38:28.141,-1.0247165,1.27370739,8.52335167,-0.09632075,1631.25,0.01186043,-,-0.11501853,-0.10445631,0.76884317,0.12983765,7.05999994,10.56331062,-,-,-,-
15-Jan-2015 15:38:29.141,-2.70065331,2.57615805,9.22245789,0.03317553,1084.25,0.01864742,-,-0.1299057,-0.21086496,0.71905524,0.20305562,11.10000038,7.45645428,-,-,-,-
15-Jan-2015 15:38:30.163,-3.07414961,2.66234875,8.20732307,-0.04729766,1187.5,0.02026017,-,-0.11468676,-0.22648464,0.70734119,0.28310627,12.06000042,8.07782555,-,-,-,-
15-Jan-2015 15:38:31.143,-3.48595047,0.26814324,8.60954285,-0.04723415,1300,0.02135214,38.67888641,-0.05244286,-0.35534662,0.7776292,0.02733366,12.71000004,11.18468189,-,-,-,-
15-Jan-2015 15:38:32.143,-2.18350959,-0.44052455,8.72446632,-0.05493686,1558.5,0.02190652,40.45389938,-0.02651891,-0.20696029,0.85084623,-0.008786,13.03999996,13.67016602,-,-,-,-
15-Jan-2015 15:38:33.141,-0.78529692,0.00957129,9.13626766,-0.04624367,1631.25,0.01009649,43.37469101,-0.11039037,-0.08200298,0.78543955,0.011714,6.01000023,14.91290855,-,-,-,-
15-Jan-2015 15:38:34.144,-1.57059383,-0.3351815,8.34138966,-0.11508971,1510,0.01154124,43.37469101,-0.13379392,-0.16010129,0.75029451,-0.03416733,6.86999989,13.67016602,-,-,-,-
15-Jan-2015 15:38:35.143,-0.68952519,0,8.8106575,-0.08012366,1513.25,0.01139005,43.37469101,-0.09776361,-0.05759732,0.80008256,0.002928,6.78000021,12.42742348,-,-,-,-
15-Jan-2015 15:38:36.144,-0.75656348,-0.45010564,8.99261951,-0.06354401,1482.75,0.01150764,-,-0.06405324,-0.07321699,0.83132184,-0.05173933,6.8499999,9.94193935,-,-,-,-
15-Jan-2015 15:38:37.143,-1.9823947,-0.72782999,8.93515301,-0.04508597,1462.5,0.01150764,-,-0.06376621,-0.20207897,0.81082088,-0.07419266,6.8499999,8.07782555,-,-,-,-
15-Jan-2015 15:38:38.142,-3.81156063,-1.52270806,7.81467438,-0.08120483,1214,0.02637518,-,-0.08889509,-0.36510926,0.71124583,-0.19524531,15.69999981,4.97096968,-,-,-,-
15-Jan-2015 15:38:39.139,-2.71980572,-2.8826158,9.08838177,0.0296945,1872.5,0.02613999,-,-0.02318401,-0.29091561,0.78934413,-0.27920061,15.56000042,4.97096968,-,-,-,-
15-Jan-2015 15:38:40.140,-3.70621753,-2.26011896,7.7093215,-0.01706164,2289,0.04332586,55.31332016,-0.09780861,-0.37779993,0.68586355,-0.23038928,25.79000092,11.18468189,-,-,-,-
15-Jan-2015 15:38:41.141,-4.44363832,-1.35032666,7.97747469,-0.01494466,2035,0.01060047,55.31332016,-0.03932742,-0.27920061,0.8157022,-0.07614499,6.30999994,13.04879475,-,-,-,-
15-Jan-2015 15:38:42.148,-5.18104935,-0.79486823,8.96388626,0.07750624,1932.75,0.04888649,41.49973297,-0.03656999,-0.42368326,0.75224787,-0.14740965,29.10000038,17.39839363,-,-,-,-
15-Jan-2015 15:38:43.137,-2.33673835,-1.24498367,9.14584923,-0.01041991,2431.25,0.02110015,76.02644348,-0.02908832,-0.23819962,0.83229858,-0.12690964,12.56000042,21.12662125,-,-,-,-
15-Jan-2015 15:38:44.139,-1.83874691,-0.14364782,8.59997177,-0.08441305,2450.75,0.01684988,91.37679291,-0.04169773,-0.12398065,0.84498912,0.09664599,10.02999973,24.23347664,-,-,-,-
15-Jan-2015 15:38:45.139,-0.47883913,0.47883913,7.11555815,-0.08286511,2441.25,0.01480034,91.37679291,-0.00244237,-0.25479496,0.85572755,-0.12690964,8.81000042,23.61210442,-,-,-,-
15-Jan-2015 15:38:46.138,-1.34074557,-0.26814324,7.80509329,-0.17325795,2400,0.01480034,91.37679291,-0.19198199,-0.1366713,0.6956262,-0.02733366,8.81000042,22.9907341,-,-,-,-
15-Jan-2015 15:38:47.142,-2.0685854,0.39264846,8.37012291,-0.10119528,2388.25,0.01558992,-,-0.04019984,-0.25284263,0.82351249,0.06150199,9.27999973,22.9907341,-,-,-,-
15-Jan-2015 15:38:48.137,-2.04943299,-0.13406672,9.25119209,-0.0150032,2400,0.01784105,-,-0.07672969,-0.26358098,0.78251052,-0.05954966,10.61999989,23.61210442,-,-,-,-
15-Jan-2015 15:38:49.143,-1.18751669,0.42137215,7.92958879,0.00014673,2415.5,0.01545552,-,-0.18126167,-0.12105165,0.70831686,0.04295333,9.19999981,22.9907341,-,-,-,-
15-Jan-2015 15:38:50.147,-1.34074557,-0.00957129,9.25119209,-0.0568278,2352.25,0.01078527,-,-0.08143923,-0.14155264,0.80398715,-0.07712166,6.42000008,22.36936378,-,-,-,-
15-Jan-2015 15:38:51.140,-0.76614457,0.3351815,10.20886993,0.0631451,2078,0.01070127,-,-0.12224773,-0.09859832,0.77177221,-0.014643,6.36999989,21.74799156,-,-,-,-
15-Jan-2015 15:38:52.148,-1.48440325,0.22983846,8.37970448,-0.11318481,1845.25,0.01335559,-,-0.13188834,-0.15131532,0.75420022,0.023429,7.94999981,19.88387871,-,-,-,-
15-Jan-2015 15:38:53.139,-1.27370739,0.50756282,8.72446632,-0.08074015,1921,0.01060047,-,-0.01069078,-0.14740965,0.87525183,0.07224032,6.30999994,18.64113617,-,-,-,-
15-Jan-2015 15:38:54.140,-1.0247165,1.55144155,8.25519943,-0.07253502,1776.5,0.01078527,-,-0.04286721,-0.14350498,0.82839286,0.18157797,6.42000008,18.01976395,-,-,-,-
15-Jan-2015 15:38:55.141,-1.23540258,1.26413608,9.23203945,-0.02282226,1699,0.01046608,-,-0.04149492,-0.12593298,0.84108454,0.12886198,6.23000002,16.77702141,-,-,-,-
15-Jan-2015 15:38:56.140,-2.1068902,1.35989797,8.91600037,-0.03686839,1587.5,0.01028128,-,-0.08069712,-0.16498263,0.7873919,0.17279197,6.11999989,15.53427982,-,-,-,-
15-Jan-2015 15:38:57.143,-1.16836429,1.09175479,8.9830389,-0.0509029,1485,0.01028128,-,-0.02161665,-0.14252931,0.8537752,0.1630293,6.11999989,15.53427982,-,-,-,-
15-Jan-2015 15:38:58.139,-1.97281361,0.82360172,8.82023811,-0.0741044,1525,0.01219642,-,-0.07454415,-0.2011023,0.79910684,0.08395532,7.26000023,14.29153728,-,-,-,-
15-Jan-2015 15:38:59.139,-3.12203526,1.12047839,8.40842819,-0.0504064,1678,0.02605599,-,-0.0914899,-0.32508394,0.74346191,0.08785998,15.51000023,15.53427982,-,-,-,-
15-Jan-2015 15:39:00.139,-0.53629631,0.62248695,8.37012291,-0.12367541,1799,0.01036528,42.4640007,-0.09544791,-0.25772396,0.76396185,0.06931132,6.17000008,16.77702141,-,-,-,-
15-Jan-2015 15:39:01.138,-1.60889864,0.57460105,8.87769604,-0.05943155,1795.25,0.01199483,42.4640007,-0.07811675,-0.16400596,0.80496389,0.05857299,7.13999987,16.77702141,-,-,-,-
15-Jan-2015 15:39:02.143,-2.28885245,-0.44052455,8.90642929,-0.04253137,1875,0.02180572,42.4640007,-0.13788517,-0.32508394,0.69660288,0.04978699,12.97999954,18.01976395,-,-,-,-
15-Jan-2015 15:39:03.139,-2.01112819,-0.9768306,8.40842819,-0.0873347,1946.75,0.02143614,10.82268524,-0.12250039,-0.19914997,0.75420022,-0.01269066,12.76000023,17.39839363,-,-,-,-
15-Jan-2015 15:39:04.141,-3.99352288,-0.88105887,7.11555815,-0.1443997,2106.25,0.02190652,21.4419651,-0.16311391,-0.40708691,0.62533718,-0.08981232,13.03999996,19.88387871,-,-,-,-
15-Jan-2015 15:39:05.139,-1.86747062,-0.40221977,9.12669659,-0.03049302,2278,0.02130174,20.70933342,-0.15091701,-0.1981743,0.72491318,-0.026358,12.68000031,19.88387871,-,-,-,-
15-Jan-2015 15:39:06.140,-3.24653077,-0.43095323,9.63425922,0.0562771,2289,0.02130174,45.33256149,-0.15481819,-0.25479496,0.70441222,0.04295333,12.68000031,22.36936378,-,-,-,-
15-Jan-2015 15:39:07.140,-2.35589075,0.3160291,7.69016933,-0.12279034,2328.75,0.02062976,45.33256149,-0.17921522,-0.24015196,0.6839112,0.032215,12.27999973,22.36936378,-,-,-,-
15-Jan-2015 15:39:08.140,-2.2409668,-0.11491433,8.78192425,-0.04532633,2375.75,0.01999138,45.33256149,-0.1490355,-0.17767331,0.73174691,0.01659533,11.89999962,22.9907341,-,-,-,-
15-Jan-2015 15:39:09.142,-2.26970029,-0.24899085,8.43716145,-0.09000462,2357.75,0.01723627,22.12384033,-0.10340909,-0.15619664,0.78055817,0.05954966,10.26000023,22.36936378,-,-,-,-
15-Jan-2015 15:39:10.140,-0.34476259,-0.1723813,7.99662685,-0.16490304,2130.25,0.00999569,22.12384033,-0.18362427,-0.03514399,0.71515054,-0.017572,5.94999981,22.36936378,-,-,-,-
15-Jan-2015 15:39:11.139,-1.45566976,0.07660955,10.36209869,0.08567947,2035,0.0098613,22.12384033,-0.1051502,-0.06150199,0.79227322,0.01659533,5.86999989,21.74799156,-,-,-,-
15-Jan-2015 15:39:12.138,-0.55544865,0.77571583,8.36055183,-0.09029326,1827.25,0.0097101,-,-0.06729267,-0.08493099,0.82546484,0.07516932,5.78000021,18.64113617,-,-,-,-
15-Jan-2015 15:39:13.139,-1.90577543,0.70867759,8.82981014,-0.05736178,1676.5,0.0096261,-,-0.07604625,-0.19426864,0.80008256,0.07224032,5.73000002,18.64113617,-,-,-,-
15-Jan-2015 15:39:14.141,-1.27370739,0.80444932,8.33181858,-0.11790973,1609.25,0.0095757,-,-0.03187834,-0.11031332,0.86060888,0.041001,5.69999981,16.15565109,-,-,-,-
15-Jan-2015 15:39:15.139,-2.94007301,0.5458774,7.7955122,-0.12989175,1411.5,0.0095757,-,-0.08047132,-0.32117927,0.76103383,0.0205,5.69999981,14.29153728,-,-,-,-
15-Jan-2015 15:39:16.140,-2.95922542,-0.16280021,8.4180088,-0.06543466,1646.75,0.02666078,-,-0.08995602,-0.30165395,0.75810486,-0.01659533,15.86999989,13.67016602,-,-,-,-
15-Jan-2015 15:39:17.138,-2.1068902,0.51714391,8.14028454,-0.10043092,1717.75,0.01196123,44.49855042,0.03007301,-0.1718163,0.91527814,-0.00390467,7.11999989,16.15565109,-,-,-,-
15-Jan-2015 15:39:18.138,-1.30244088,1.33117437,8.75320053,-0.06875455,1727.25,0.0097101,44.49855042,-0.10878661,-0.1659583,0.77079552,0.08883666,5.78000021,16.15565109,-,-,-,-
15-Jan-2015 15:39:19.140,-1.58974624,0.30645782,9.31822968,-0.01689875,1651.5,0.00940771,44.49855042,-0.03556942,-0.16205363,0.8498705,0.03123933,5.5999999,16.15565109,-,-,-,-
15-Jan-2015 15:39:20.138,-0.90979236,0.08619065,8.04451275,-0.15569377,1507.75,0.00947491,-,-0.03999408,-0.08590765,0.85572755,0.01366633,5.63999987,15.53427982,-,-,-,-
15-Jan-2015 15:39:21.139,-1.76212752,0.70867759,8.99261951,-0.09539457,1231.25,0.00929011,-,-0.12260094,-0.20207897,0.74834216,0.09371798,5.53000021,13.04879475,-,-,-,-
15-Jan-2015 15:39:22.139,-2.87303472,1.58974624,8.68616199,-0.03440815,1450,0.03250699,-,-0.05308475,-0.29286796,0.78543955,0.16205363,19.35000038,12.42742348,-,-,-,-
15-Jan-2015 15:39:23.141,-3.63917923,2.07816648,6.54095745,-0.18912411,1681.25,0.04616497,19.41254807,-0.13904205,-0.41001591,0.64583826,0.12788531,27.47999954,13.67016602,-,-,-,-
15-Jan-2015 15:39:24.142,-4.24252367,2.44208145,8.30308437,0.00153524,2267,0.05525349,89.48648071,-0.10164147,-0.41196829,0.68293554,0.15424332,32.88999939,19.26250648,-,-,-,-
15-Jan-2015 15:39:25.137,-4.05098009,1.25455499,7.29752064,-0.02586605,2823.25,0.06739952,89.48648071,-0.13933203,-0.41294393,0.64388585,0.12788531,40.11999893,21.74799156,-,-,-,-
15-Jan-2015 15:39:26.138,-4.15633297,-0.88105887,7.58482599,-0.05555364,3125,0.08855005,79.69903564,0.05965709,-0.52130592,0.81960684,-0.06833565,52.70999908,26.09758949,-,-,-,-
15-Jan-2015 15:39:27.139,-4.29998064,0.27772433,8.37970448,-0.02048486,3734.25,0.09832735,93.52590942,0.0260835,-0.53790128,0.77274787,-0.03319166,58.52999878,32.31130219,-,-,-,-
15-Jan-2015 15:39:28.142,-1.27370739,-0.65122044,10.52490902,0.10174018,3335.75,0.01144045,80.41042328,0.08311017,-0.12983765,0.97287548,-0.06638332,6.80999994,34.79678726,-,-,-,-
15-Jan-2015 15:39:29.137,-3.95521808,-0.10534304,7.43159723,-0.12277037,2857.75,0.06370363,95.75305939,-0.00617525,-0.41001591,0.79910684,-0.10250398,37.91999817,38.52501297,-,-,-,-
15-Jan-2015 15:39:30.138,-1.51312697,-0.75656348,11.12824345,-0.0441223,3088.25,0.03754684,64.38154602,0.04732783,-0.04881133,0.94261187,-0.08200298,22.35000038,41.01049805,-,-,-,-
15-Jan-2015 15:39:31.141,-1.60889864,-0.19153368,9.3756876,-0.01110607,2035,0.02773594,64.38154602,-0.02977471,-0.16400596,0.85572755,-0.01952433,16.51000023,42.25324249,-,-,-,-
15-Jan-2015 15:39:32.138,-1.89620411,-0.11491433,9.21288681,-0.02211076,2057.75,0.02842472,50.11858749,-0.17907731,-0.12007598,0.71124583,-0.03026266,16.92000008,41.63187027,-,-,-,-
15-Jan-2015 15:39:33.138,-1.72382283,0,8.80107594,-0.0667997,2099,0.02755115,50.11858749,-0.03220118,-0.09469365,0.86256117,-0.02245233,16.39999962,43.49598312,-,-,-,-
15-Jan-2015 15:39:34.138,-1.08217371,-0.46925801,9.59595394,-0.06411032,2075.75,0.00907172,48.95827484,-0.01412039,-0.11031332,0.8781808,-0.04783466,5.4000001,42.8746109,-,-,-,-
15-Jan-2015 15:39:35.137,-1.21625018,-0.5458774,8.96388626,-0.09101112,2085,0.00892052,24.53257751,-0.12140761,-0.11812364,0.76981986,-0.029286,5.30999994,43.49598312,-,-,-,-
