Device Time, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Torque(Nm),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Y axis)(g),Mass Air Flow Rate(g/s),Speed (OBD)(mph),Relative Accelerator Pedal Position(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%)
15-Jan-2015 17:28:55.555,-2.09731889,5.22893524,11.05163383,0.28350574,2075.75,0.03361576,61.44919968,0.34766883,-0.38951495,1.08514118,0.50861526,20.01000023,27.34033203,-,-,-,-
15-Jan-2015 17:28:56.554,-1.08217371,3.69664621,9.1554203,0.03150493,2182,0.01757226,100.21755981,0.01285086,-0.11031332,0.83327419,0.37682426,10.46000004,31.06855965,-,-,-,-
15-Jan-2015 17:28:57.561,-0.75656348,2.87303472,9.08838177,-0.06357146,2164.75,0.00892052,100.21755981,-0.04884665,-0.10543198,0.79715347,0.29677361,5.30999994,30.44718933,-,-,-,-
15-Jan-2015 17:28:58.554,-1.41736495,3.1028831,8.36055183,-0.0605405,2157,0.01661469,100.21755981,0.30734834,-0.18450697,1.1261431,0.41294393,9.89000034,31.06855965,-,-,-,-
15-Jan-2015 17:28:59.559,-1.21625018,3.52426505,11.07078648,0.2097947,2171.75,0.01653069,16.50052261,0.19120145,-0.12398065,1.02852046,0.35925227,9.84000015,29.82581711,-,-,-,-
15-Jan-2015 17:29:00.557,-1.57059383,2.65276766,10.27590847,0.11261708,2177.25,0.0161275,16.50052261,-0.19818342,-0.05954966,0.55993056,0.4510169,9.60000038,29.82581711,-,-,-,-
15-Jan-2015 17:29:01.554,-2.18350959,3.1028831,11.56877804,-0.01320612,2177.25,0.0160771,16.50052261,0.29545775,-0.28505862,1.11833382,0.33386993,9.56999969,29.82581711,-,-,-,-
15-Jan-2015 17:29:02.558,-1.16836429,2.26011896,7.6231308,-0.06398148,2162.5,0.01500194,-,-0.18050507,-0.11909931,0.67707753,0.23038928,8.93000031,31.06855965,-,-,-,-
15-Jan-2015 17:29:03.557,-2.14520478,3.06457829,8.52335167,-0.03216028,2144.5,0.01516993,-,-0.02909271,-0.15717231,0.81374985,0.28701094,9.02999973,29.82581711,-,-,-,-
15-Jan-2015 17:29:04.555,-1.81001341,3.47637916,8.71488571,-0.00692689,2137.5,0.01545552,-,-0.17784345,-0.17376864,0.64876723,0.29091561,9.19999981,29.82581711,-,-,-,-
15-Jan-2015 17:29:05.554,0.22025737,2.95922542,6.59841442,-0.24349171,2060,0.00443506,-,-0.26223969,0.02245233,0.57262123,0.30165395,2.6400001,29.82581711,-,-,-,-
15-Jan-2015 17:29:06.556,-0.363915,2.28885245,7.13472033,-0.14619786,2004.5,0.00589662,-,-0.27138183,0.02147666,0.57359791,0.27627259,3.50999999,29.20444679,-,-,-,-
15-Jan-2015 17:29:07.553,1.12047839,2.1739285,6.29195642,-0.29286885,1908.5,0.00618221,-,0.06133817,-0.1864593,0.8996585,0.30263063,3.68000007,27.34033203,-,-,-,-
15-Jan-2015 17:29:08.556,0.61291564,1.97281361,6.69418621,-0.26686174,1882,0.00671979,-,-0.28561774,0.06247865,0.58238387,0.2011023,4,27.34033203,-,-,-,-
15-Jan-2015 17:29:09.554,-1.0630213,3.16992116,9.54806805,0.05024582,1861.5,0.00503984,-,-0.15053634,-0.07126465,0.70343554,0.26553428,3,26.09758949,-,-,-,-
15-Jan-2015 17:29:10.554,0.65122044,2.27927136,6.07168961,-0.07377235,1809.25,0.00556063,-,0.21155696,-0.19426864,1.04902148,0.32996526,3.30999994,26.09758949,-,-,-,-
15-Jan-2015 17:29:11.567,0.44052455,1.58974624,5.28639269,-0.08690421,1783.5,0.00910532,-,-0.43530089,0.04490566,0.43887794,0.16205363,5.42000008,25.47621918,-,-,-,-
15-Jan-2015 17:29:12.555,-4.83628702,4.46279097,12.48815155,0.45793492,1834.25,0.02461124,-,-0.21153024,-0.07614499,0.65169621,0.22453231,14.64999962,24.85484695,-,-,-,-
15-Jan-2015 17:29:13.555,0.22983846,2.29843354,6.30153751,-0.29684538,1953,0.02461124,-,-0.15879257,-0.21965097,0.63217092,0.3504653,14.64999962,26.09758949,-,-,-,-
15-Jan-2015 17:29:14.559,-3.26568317,4.68305779,12.31577015,0.40276676,1979.5,0.01145725,30.91790581,0.38423949,-0.33289328,1.1554302,0.47737589,6.82000017,27.34033203,-,-,-,-
15-Jan-2015 17:29:15.558,0.37348628,2.69108224,6.01423216,-0.11128462,1954.5,0.01085246,31.8997612,-0.02607061,-0.11812364,0.80398715,0.34167928,6.46000004,26.71896172,-,-,-,-
15-Jan-2015 17:29:16.561,-1.92493761,3.40934086,10.17056561,0.12992114,1882,0.00419987,31.8997612,0.21459408,-0.26748663,1.01290083,0.40513459,2.5,26.71896172,-,-,-,-
15-Jan-2015 17:29:17.555,-1.40778387,2.40377665,9.48103046,0.02631885,1806.25,0.00497265,31.8997612,0.00766298,-0.14350498,0.86646587,0.24503329,2.96000004,26.09758949,-,-,-,-
15-Jan-2015 17:29:18.557,-2.0206995,3.78283691,8.9830389,0.03370935,1666.25,0.0097269,-,0.12628831,-0.26065296,0.91918284,0.40122995,5.78999996,24.85484695,-,-,-,-
15-Jan-2015 17:29:19.558,-1.32159317,4.26167583,7.54652119,-0.10053965,1697.5,0.02170493,-,0.13478154,-0.21476963,0.92894447,0.42661127,12.92000008,24.23347664,-,-,-,-
15-Jan-2015 17:29:20.553,0.30645782,1.09175479,4.48194313,-0.10834204,1773.25,0.01416196,-,-0.52856833,0.03123933,0.35687491,0.11128999,8.43000031,23.61210442,-,-,-,-
15-Jan-2015 17:29:21.557,-0.80444932,4.48194313,8.72446632,0.02219099,1809.25,0.00905492,-,-0.06371993,-0.07809832,0.77274787,0.32898861,5.38999987,26.09758949,-,-,-,-
15-Jan-2015 17:29:22.556,-1.09175479,1.85789931,8.33181858,-0.10373384,1802.25,0.00419987,47.73787689,-0.18598746,-0.06931132,0.67317283,0.24405663,2.5,25.47621918,-,-,-,-
15-Jan-2015 17:29:23.558,-1.16836429,2.60489154,8.94473362,-0.02388573,1767,0.00707258,47.73787689,-0.04255876,-0.11909931,0.8117975,0.26553428,4.21000004,24.85484695,-,-,-,-
15-Jan-2015 17:29:24.557,0.3351815,2.27927136,5.04697275,-0.06867503,1768.75,0.00724058,47.73787689,0.16766936,-0.24600896,0.90942019,0.53204423,4.30999994,24.85484695,-,-,-,-
15-Jan-2015 17:29:25.562,-1.29285979,4.51066685,11.07078648,0.24470216,1758.5,0.00490545,-,-0.03415035,-0.19329298,0.77470124,0.36022794,2.92000008,24.85484695,-,-,-,-
15-Jan-2015 17:29:26.557,-1.56101274,2.71980572,9.42357349,0.03140146,1671,0.0064174,-,0.01274728,-0.15912464,0.86060888,0.27724826,3.81999993,23.61210442,-,-,-,-
15-Jan-2015 17:29:27.558,-1.57059383,3.79240823,9.06922913,0.03377062,1618.75,0.00682059,-,-0.15529987,-0.08200298,0.66341019,0.35144195,4.05999994,23.61210442,-,-,-,-
15-Jan-2015 17:29:28.553,-1.49397457,3.36145496,9.74918365,-0.02739352,1595.25,0.00359509,-,-0.05475838,-0.09957498,0.74736655,0.40611124,2.1400001,22.36936378,-,-,-,-
15-Jan-2015 17:29:29.556,-0.80444932,3.74452233,10.28548908,-0.08155633,1525,0.00359509,-,0.11918151,-0.08200298,0.94846982,0.3817046,2.1400001,21.74799156,-,-,-,-
15-Jan-2015 17:29:30.556,-0.27772433,3.55298853,7.37414026,-0.14612085,1418.75,0.00547663,-,-0.14297894,-0.04685899,0.71026921,0.2743203,3.25999999,21.12662125,-,-,-,-
15-Jan-2015 17:29:31.557,-0.21068607,2.80599642,8.2456274,-0.09287149,1352.25,0.00490545,-,0.08802392,-0.11617031,0.91723049,0.36706159,2.92000008,19.26250648,-,-,-,-
15-Jan-2015 17:29:32.558,-1.96324229,2.90176821,8.93515301,-0.00266409,1292,0.00482145,-,-0.02132986,-0.20012663,0.81082088,0.29579696,2.86999989,18.64113617,-,-,-,-
15-Jan-2015 17:29:33.559,-0.61291564,3.11245418,7.27836847,-0.08375504,1240.5,0.00366229,-,-0.15386285,-0.07028799,0.71026921,0.23234162,2.18000007,18.64113617,-,-,-,-
15-Jan-2015 17:29:34.558,-0.81402063,2.45166254,7.26878738,-0.19464141,874,0.00458626,-,-0.11029392,-0.15814897,0.72784215,0.28408194,2.73000002,16.15565109,-,-,-,-
15-Jan-2015 17:29:35.556,-0.28729564,2.47081494,8.69573307,-0.05903119,988.25,0.00388068,-,-0.07771624,-0.029286,0.78641516,0.25186697,2.30999994,16.15565109,-,-,-,-
15-Jan-2015 17:29:36.557,0.59375346,2.63361526,6.75164318,-0.23977751,876.5,0.00401508,-,-0.12918186,-0.04783466,0.73565149,0.23917529,2.3900001,14.91290855,-,-,-,-
15-Jan-2015 17:29:37.553,-0.35433388,2.14520478,9.13626766,-0.07488941,873.25,0.00393108,-,-0.16942056,0.00976167,0.6956262,0.23722295,2.33999991,13.67016602,-,-,-,-
15-Jan-2015 17:29:38.556,0.96724951,2.20266199,8.35097027,-0.07250614,882,0.00384708,-,-0.11380856,0.09859832,0.75127113,0.22453231,2.28999996,12.42742348,-,-,-,-
15-Jan-2015 17:29:39.557,-1.22583127,2.18350959,5.75566053,-0.34116489,890.5,0.02699677,-,0.00831391,-0.29091561,0.77860582,0.3992776,16.06999969,8.69919682,-,-,-,-
15-Jan-2015 17:29:40.559,-4.25209475,4.37660027,8.82981014,0.11310285,1795.25,0.02837432,-,-0.05039076,-0.30555961,0.69367391,0.42173097,16.88999939,8.07782555,-,-,-,-
15-Jan-2015 17:29:41.575,-2.25054789,3.98395157,10.03648853,0.14339536,2409.25,0.00841654,25.21974182,-0.06833629,0,0.76981986,0.33289328,5.01000023,9.94193935,-,-,-,-
15-Jan-2015 17:29:42.554,-3.65833163,2.9305017,7.08683443,-0.05893293,1957,0.03369976,60.66723633,-0.11352024,-0.26650995,0.68684018,0.30848762,20.05999947,14.29153728,-,-,-,-
15-Jan-2015 17:29:43.558,-4.63517189,1.91535652,8.59039021,0.03299302,2035,0.03915959,27.55263329,-0.12173988,-0.2684623,0.60190821,0.45394593,23.30999947,16.15565109,-,-,-,-
15-Jan-2015 17:29:44.554,-1.58016515,2.7772727,6.89530087,-0.20631164,2489.75,0.04456903,27.55263329,-0.22504695,-0.16107698,0.60288489,0.28310627,26.53000069,19.88387871,-,-,-,-
15-Jan-2015 17:29:45.555,-1.49397457,2.9113493,7.74763632,-0.12367713,2482.75,0.02771914,103.93932343,-0.06486128,-0.24405663,0.72393656,0.36803827,16.5,23.61210442,-,-,-,-
15-Jan-2015 17:29:46.558,-3.35187387,3.70621753,10.69729042,-0.01932577,1916.25,0.03165022,30.46262932,-0.08097611,-0.22550797,0.71319818,0.36315691,18.84000015,23.61210442,-,-,-,-
15-Jan-2015 17:29:47.558,-1.26413608,2.94007301,6.58884335,-0.04925321,2039.75,0.01794185,76.20318604,-0.25306278,-0.12886198,0.57164556,0.29970163,10.68000031,26.71896172,-,-,-,-
15-Jan-2015 17:29:48.557,0.23941956,2.8634634,4.59686708,-0.42839414,2128,0.01661469,64.44987488,0.10535686,-0.12788531,0.93675488,0.36022794,9.89000034,29.20444679,-,-,-,-
15-Jan-2015 17:29:49.557,-1.58974624,3.19864488,7.60397863,-0.12461495,2139.75,0.00850054,64.44987488,-0.08434811,-0.09469365,0.73272252,0.36803827,5.05999994,29.20444679,-,-,-,-
15-Jan-2015 17:29:50.559,-1.1109072,3.25611186,8.34138966,-0.06122077,2144.5,0.00851734,64.44987488,-0.07990653,-0.11324232,0.75029451,0.33191761,5.07000017,30.44718933,-,-,-,-
15-Jan-2015 17:29:51.556,-1.34074557,2.49953866,10.42913723,-0.02621992,2125.75,0.00826534,16.23113632,-0.19478811,-0.10055065,0.62045687,0.34460828,4.92000008,29.82581711,-,-,-,-
15-Jan-2015 17:29:52.557,-1.12047839,2.9113493,8.14028454,-0.09236103,2130.25,0.00826534,16.23113632,-0.11224152,-0.10543198,0.72393656,0.31239328,4.92000008,29.82581711,-,-,-,-
15-Jan-2015 17:29:53.576,-1.08217371,3.06457829,8.0157795,-0.09928823,2130.25,0.00821494,16.23113632,-0.04383803,-0.14545731,0.80886853,0.25772396,4.88999987,29.82581711,-,-,-,-
15-Jan-2015 17:29:54.558,-1.32159317,2.96880651,8.87769604,-0.01731223,2142,0.00813095,-,-0.20377991,-0.05173933,0.64681488,0.27041462,4.84000015,29.82581711,-,-,-,-
15-Jan-2015 17:29:55.557,-0.32561022,2.82514882,8.16900826,-0.04786922,2175,0.00799655,-,0.13078524,-0.13471897,0.97092313,0.33582228,4.76000023,29.82581711,-,-,-,-
15-Jan-2015 17:29:56.557,-1.17794538,2.58572936,8.28393269,-0.06812154,2171.75,0.00814775,-,-0.10696442,-0.12007598,0.74443758,0.26358098,4.8499999,31.06855965,-,-,-,-
15-Jan-2015 17:29:57.558,-1.17794538,3.16034007,7.85297918,-0.10978574,2162.5,0.00850054,15.94328308,0.04725945,-0.21672197,0.88403887,0.28408194,5.05999994,29.82581711,-,-,-,-
15-Jan-2015 17:29:58.557,-2.33673835,2.97837782,7.87213182,-0.09057444,2189.75,0.01275081,16.81010818,-0.12882739,-0.03123933,0.72881788,0.26553428,7.59000015,31.06855965,-,-,-,-
15-Jan-2015 17:29:59.554,-2.34630966,2.98795891,9.73961163,0.08468133,2185,0.01419556,16.81010818,0.06604536,-0.23917529,0.89282483,0.30458295,8.44999981,29.82581711,-,-,-,-
15-Jan-2015 17:30:00.558,-1.41736495,3.04541612,8.52335167,-0.08406583,2169.5,0.01169244,16.81010818,-0.08675945,-0.11617031,0.73077017,0.36022794,6.96000004,31.06855965,-,-,-,-
15-Jan-2015 17:30:01.561,-0.82360172,2.58572936,8.40842819,-0.08033794,2159.25,0.01036528,-,-0.12385348,-0.15521997,0.68488789,0.35632327,6.17000008,31.06855965,-,-,-,-
15-Jan-2015 17:30:02.555,-1.24498367,2.9305017,8.82981014,-0.02418661,2120.25,0.01078527,16.55558968,-0.04285976,-0.12690964,0.80008256,0.29872596,6.42000008,29.82581711,-,-,-,-
15-Jan-2015 17:30:03.554,-1.94409001,3.56256962,9.05007744,0.0300532,2115.5,0.01275081,16.55558968,0.07739273,-0.15326765,0.92015851,0.30946428,7.59000015,29.82581711,-,-,-,-
15-Jan-2015 17:30:04.556,-0.96724951,2.96880651,8.59997177,-0.0643906,2115.5,0.01340599,16.55558968,-0.20310755,-0.15717231,0.62436157,0.29189229,7.98000002,29.20444679,-,-,-,-
15-Jan-2015 17:30:05.557,-1.54186034,2.844311,9.3756876,-0.04826347,2117.75,0.01345638,-,0.01137626,-0.15717231,0.85572755,0.28993994,8.01000023,29.20444679,-,-,-,-
15-Jan-2015 17:30:06.558,-1.23540258,2.7964251,8.8106575,-0.03033954,2115.5,0.01322119,-,-0.03372604,-0.14740965,0.80984521,0.28896329,7.86999989,29.20444679,-,-,-,-
15-Jan-2015 17:30:07.555,-2.36546206,2.50911975,8.0157795,-0.09149522,2113.25,0.0128348,-,-0.22541177,-0.03611966,0.61264658,0.30067828,7.63999987,29.20444679,-,-,-,-
15-Jan-2015 17:30:08.559,-1.37906015,2.7964251,9.84495544,0.07169145,2110.75,0.01234762,-,0.0530511,-0.14057697,0.9035632,0.28505862,7.3499999,29.82581711,-,-,-,-
15-Jan-2015 17:30:09.560,-2.11647129,2.9305017,8.62869549,-0.06513076,2106.25,0.01033168,32.68408585,-0.09999573,-0.06443099,0.76884317,0.22453231,6.1500001,29.82581711,-,-,-,-
15-Jan-2015 17:30:10.559,-1.0247165,3.35187387,8.30308437,-0.06228811,2082.75,0.01043248,32.68408585,-0.26926467,-0.10055065,0.57457358,0.26162863,6.21000004,29.20444679,-,-,-,-
15-Jan-2015 17:30:11.560,-1.13005948,2.97837782,8.6382761,-0.04247493,2073.25,0.01060047,32.68408585,-0.0611543,-0.11519464,0.78055817,0.3036063,6.30999994,29.20444679,-,-,-,-
15-Jan-2015 17:30:12.562,-1.30244088,2.58572936,9.18415356,0.00062025,2060,0.01070127,-,-0.13689797,-0.11324232,0.70148325,0.29872596,6.36999989,28.58307457,-,-,-,-
15-Jan-2015 17:30:13.568,-1.77170861,3.0166924,7.43159723,-0.06368851,2067,0.01078527,-,-0.1780571,-0.09567032,0.67902988,0.24308096,6.42000008,28.58307457,-,-,-,-
15-Jan-2015 17:30:14.555,-0.92894477,2.61446285,6.83783388,-0.0866423,2069.5,0.01073487,-,-0.24751906,-0.09469365,0.59702688,0.26650995,6.38999987,28.58307457,-,-,-,-
15-Jan-2015 17:30:15.557,-1.08217371,2.78684402,9.25119209,0.01005507,2069.5,0.00374628,-,-0.2005613,-0.10543198,0.64388585,0.27236694,2.23000002,28.58307457,-,-,-,-
15-Jan-2015 17:30:16.556,-1.19709778,2.92092061,8.83939075,-0.02420682,1958.5,0.00356149,-,-0.44044495,0.06052532,0.4095909,0.22257997,2.11999989,27.96170425,-,-,-,-
15-Jan-2015 17:30:17.554,-0.53629631,2.69108224,7.78594112,-0.1394785,1871,0.00389748,-,-0.158191,-0.05466833,0.69367391,0.2743203,2.31999993,27.34033203,-,-,-,-
15-Jan-2015 17:30:18.555,-1.32159317,2.50911975,8.073246,-0.06847042,1828.75,0.00453586,-,-0.09154561,-0.07809832,0.75127113,0.3065353,2.70000005,26.09758949,-,-,-,-
15-Jan-2015 17:30:19.555,-1.67593694,2.62404394,9.84495544,0.07155615,1758.5,0.00473745,-,-0.06655778,-0.14252931,0.7493189,0.35925227,2.81999993,24.85484695,-,-,-,-
15-Jan-2015 17:30:20.556,-1.1109072,3.21780705,7.6231308,-0.12996197,1687.5,0.00500625,-,-0.14867121,-0.11324232,0.67707753,0.32801294,2.98000002,24.85484695,-,-,-,-
15-Jan-2015 17:30:21.555,-0.69910628,2.53785324,6.64630032,-0.25229269,1664.75,0.00406547,-,0.12300606,-0.12690964,0.98166144,0.27236694,2.42000008,23.61210442,-,-,-,-
15-Jan-2015 17:30:22.554,-0.22025737,2.57615805,8.82023811,-0.0901573,1574,0.00356149,-,-0.12566674,-0.08493099,0.73174691,0.25479496,2.11999989,22.36936378,-,-,-,-
15-Jan-2015 17:30:23.556,-0.41180086,2.82514882,10.01733589,-0.06278848,1427.25,0.00356149,-,0.06216096,-0.04197766,0.92113513,0.28798661,2.11999989,21.74799156,-,-,-,-
15-Jan-2015 17:30:24.557,-0.80444932,2.59531045,8.9830389,-0.02432567,1325.75,0.00351109,-,-0.04541375,-0.07224032,0.82741725,0.2128173,2.08999991,19.88387871,-,-,-,-
15-Jan-2015 17:30:25.557,0.00957129,2.33673835,8.08281803,-0.12332207,855.25,0.00477105,-,0.01945948,-0.05271599,0.89087147,0.23234162,2.83999991,19.26250648,-,-,-,-
15-Jan-2015 17:30:26.556,-0.11491433,1.72382283,9.34696388,-0.01206142,892,0.00401508,-,-0.03073035,-0.011714,0.85279953,0.17572097,2.3900001,16.15565109,-,-,-,-
15-Jan-2015 17:30:27.556,-0.08619065,2.67191982,9.06922913,-0.06918684,866.25,0.00403188,-,-0.19211121,0.04588233,0.67122054,0.23527062,2.4000001,13.04879475,-,-,-,-
15-Jan-2015 17:30:28.557,0.4979915,3.18907356,7.91043615,-0.11009228,854.5,0.00384708,-,-0.10324024,0.03416733,0.72686553,0.34460828,2.28999996,11.80605221,-,-,-,-
15-Jan-2015 17:30:29.557,-0.07660955,3.76368451,7.92958879,-0.08622038,828.75,0.00398148,-,-0.10491469,-0.00780933,0.70831686,0.38365793,2.36999989,8.07782555,-,-,-,-
15-Jan-2015 17:30:30.557,-0.25857195,3.45722675,10.11310768,0.1087907,785.75,0.00388068,-,-0.0975835,0.01073833,0.72784215,0.35827562,2.30999994,6.83508301,-,-,-,-
15-Jan-2015 17:30:31.556,-0.84275413,2.94007301,8.0157795,-0.0862249,778,0.00389748,-,-0.07420419,-0.07028799,0.77177221,0.30263063,2.31999993,5.59234095,-,-,-,-
15-Jan-2015 17:30:32.558,-0.55544865,2.90176821,8.56165695,-0.06605103,775.75,0.00384708,-,-0.07643458,-0.05662065,0.77274787,0.29579696,2.28999996,3.72822714,-,-,-,-
15-Jan-2015 17:30:33.557,0.03830478,2.7581203,8.40842819,-0.07892931,818.75,0.00388068,-,-0.0890139,-0.03123933,0.76005721,0.29774928,2.30999994,3.72822714,-,-,-,-
15-Jan-2015 17:30:34.557,-0.38306737,2.76769161,8.14028454,-0.10368544,825,0.00383028,-,-0.10673364,0.04392999,0.74443758,0.28701094,2.27999997,4.97096968,-,-,-,-
15-Jan-2015 17:30:35.558,0.02872368,2.45166254,8.48504734,-0.0806753,838.25,0.00388068,6.17964745,-0.09936773,0.002928,0.76493853,0.24991462,2.30999994,5.59234095,-,-,-,-
15-Jan-2015 17:30:36.556,-0.26814324,2.50911975,8.32223701,-0.0751439,838.25,0.00384708,14.85615063,-0.07314175,-0.03416733,0.79422545,0.24015196,2.28999996,5.59234095,-,-,-,-
15-Jan-2015 17:30:37.563,-0.29687673,2.27927136,8.75320053,-0.05847633,824,0.00384708,14.85615063,-0.0844591,-0.03807199,0.76493853,0.29677361,2.28999996,4.97096968,-,-,-,-
15-Jan-2015 17:30:38.557,-0.15322891,2.62404394,8.28393269,-0.09507233,821.75,0.00384708,14.85615063,-0.11376967,-0.01561966,0.74443758,0.26748663,2.28999996,4.97096968,-,-,-,-
15-Jan-2015 17:30:39.556,-0.63206804,2.50911975,8.52335167,-0.07300282,832,0.00388068,14.85615063,-0.07511513,-0.09176465,0.77567685,0.28212962,2.30999994,4.97096968,-,-,-,-
15-Jan-2015 17:30:40.559,-0.72782999,3.31356907,7.69016933,-0.06733566,825.75,0.00379668,-,-0.1504456,-0.05173933,0.69367391,0.29774928,2.25999999,4.97096968,-,-,-,-
15-Jan-2015 17:30:41.558,-1.1109072,3.0166924,8.38927555,-0.0687364,819.5,0.00379668,-,-0.08387426,-0.11324232,0.75517589,0.30751196,2.25999999,5.59234095,-,-,-,-
15-Jan-2015 17:30:42.555,-1.23540258,2.92092061,8.16900826,-0.0877248,835,0.00379668,15.40309334,-0.19272605,-0.06638332,0.65950555,0.26455763,2.25999999,5.59234095,-,-,-,-
15-Jan-2015 17:30:43.556,-0.25857195,3.26568317,7.92958879,-0.10642076,834.25,0.00374628,15.40309334,-0.11834182,0.03904866,0.71905524,0.32313159,2.23000002,5.59234095,-,-,-,-
15-Jan-2015 17:30:44.562,-0.41180086,3.67749381,8.51378059,-0.03469926,830.25,0.00377988,15.40309334,-0.05337596,-0.04197766,0.76786751,0.37487194,2.25,4.34959841,-,-,-,-
15-Jan-2015 17:30:45.554,-0.72782999,3.63917923,7.60397863,-0.06322986,829.5,0.00371269,-,-0.08615456,-0.05759732,0.73369926,0.36901394,2.21000004,3.72822714,-,-,-,-
15-Jan-2015 17:30:46.556,-1.0438689,3.31356907,8.14985561,-0.07789785,855.25,0.00374628,-,-0.09753653,-0.07907399,0.73858058,0.32313159,2.23000002,3.10685587,-,-,-,-
15-Jan-2015 17:30:47.554,-0.38306737,3.50510263,8.79150486,-0.01543176,834.25,0.00379668,-,-0.08599539,-0.11421797,0.73272252,0.35827562,2.25999999,3.10685587,-,-,-,-
15-Jan-2015 17:30:50.674,-1.0438689,3.42849326,8.67658138,-0.02405673,796.75,0.00379668,-,-0.06194287,-0.05271599,0.77470124,0.33386993,2.25999999,2.48548484,-,-,-,-
