Actual Duration 1.14 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
07/10/14, 04:22:02, 1184, 1269, 1203, 1228, 252, 247, 274, 268, 138, 85, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:08, 1190, 1280, 1203, 1242, 252, 247, 274, 268, 138, 90, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:14, 1199, 1320, 1231, 1279, 252, 247, 277, 268, 138, 121, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:20, 1216, 1342, 1245, 1300, 252, 249, 279, 268, 138, 126, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:26, 1239, 1315, 1257, 1308, 254, 249, 282, 268, 141, 76, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:32, 1250, 1307, 1257, 1315, 254, 252, 284, 270, 141, 65, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:38, 1250, 1316, 1269, 1322, 256, 254, 286, 270, 141, 72, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:44, 1250, 1302, 1284, 1322, 256, 256, 288, 272, 143, 72, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:50, 1260, 1325, 1279, 1327, 259, 258, 291, 275, 143, 67, 0, 68,13.8,1.8,0.1,
07/10/14, 04:22:56, 1260, 1291, 1279, 1309, 261, 260, 294, 275, 143, 49, 0, 68,13.8,1.8,0.1,
07/10/14, 04:23:02, 1268, 1271, 1279, 1316, 261, 262, 296, 279, 145, 48, 0, 68,13.8,1.8,0.1,
07/10/14, 04:23:08, 1258, 1271, 1279, 1278, 264, 264, 298, 281, 145, 21, 0, 68,13.8,1.8,0.1,
07/10/14, 04:23:14, 1272, 1239, 1279, 1263, 266, 266, 300, 281, 145, 40, 0, 68,13.8,1.8,0.1,
07/10/14, 04:23:20, 1232, 1234, 1271, 1268, 268, 268, 302, 284, 147, 39, 0, 68,13.8,1.8,0.1,
07/10/14, 04:23:26, 1242, 1303, 1281, 1262, 268, 268, 304, 286, 147, 61, 0, 68,13.8,4.5,0.1,
07/10/14, 04:23:32, 1305, 1340, 1317, 1324, 272, 274, 306, 289, 147, 35, 0, 68,13.8,7.0,0.1,
07/10/14, 04:23:38, 1300, 1304, 1281, 1310, 276, 281, 308, 293, 147, 29, 0, 68,13.8,6.6,0.1,
07/10/14, 04:23:44, 1305, 1326, 1325, 1315, 280, 286, 311, 296, 147, 21, 0, 68,13.8,6.2,0.1,
07/10/14, 04:23:50, 1348, 1353, 1346, 1354, 284, 291, 314, 300, 147, 8, 0, 68,13.8,6.5,0.1,
07/10/14, 04:23:56, 1348, 1358, 1329, 1354, 289, 296, 316, 304, 149, 29, 0, 68,13.8,3.2,0.1,
07/10/14, 04:24:02, 1348, 1381, 1314, 1342, 292, 298, 320, 308, 149, 67, 0, 68,13.8,3.2,0.1,
07/10/14, 04:24:08, 1376, 1418, 1370, 1379, 294, 300, 322, 311, 151, 48, 0, 68,13.8,5.8,0.1,
07/10/14, 04:24:14, 1364, 1371, 1340, 1357, 298, 305, 324, 315, 151, 31, 0, 68,13.8,5.8,0.1,
07/10/14, 04:24:20, 1346, 1353, 1329, 1341, 302, 310, 327, 319, 153, 24, 0, 68,13.8,4.0,0.1,
