Actual Duration 0.05 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
06/21/14, 18:45:48, 1252, 1355, 1233, 1256, 98, 102, 91, 95, 65, 122, 0, 67,13.9,3.1,19.0,
06/21/14, 18:45:54, 1258, 1355, 1238, 1256, 98, 102, 91, 95, 65, 117, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:00, 1273, 1378, 1253, 1276, 105, 109, 100, 102, 65, 125, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:06, 1284, 1389, 1263, 1281, 112, 115, 108, 108, 67, 126, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:12, 1284, 1403, 1263, 1294, 119, 122, 116, 115, 67, 140, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:18, 1306, 1411, 1277, 1294, 125, 128, 123, 122, 69, 134, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:24, 1312, 1419, 1282, 1302, 132, 134, 131, 129, 71, 137, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:30, 1312, 1432, 1282, 1312, 138, 140, 138, 135, 71, 150, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:36, 1312, 1408, 1295, 1325, 144, 145, 145, 141, 73, 113, 0, 67,13.9,3.1,19.0,
06/21/14, 18:46:42, 1319, 1392, 1295, 1332, 150, 151, 152, 147, 73, 97, 0, 67,13.9,2.9,19.0,
06/21/14, 18:46:48, 1329, 1400, 1305, 1326, 156, 157, 158, 153, 76, 95, 0, 67,13.9,2.7,19.0,
06/21/14, 18:46:54, 1337, 1423, 1314, 1326, 162, 162, 165, 159, 76, 109, 0, 67,13.9,2.7,19.0,
06/21/14, 18:47:00, 1337, 1428, 1314, 1326, 167, 167, 171, 165, 78, 114, 0, 67,13.9,2.7,19.0,
06/21/14, 18:47:06, 1346, 1403, 1314, 1340, 172, 172, 178, 171, 78, 89, 0, 69,13.9,2.7,19.0,
06/21/14, 18:47:12, 1346, 1412, 1314, 1340, 177, 177, 184, 176, 80, 98, 0, 69,13.7,2.7,19.0,
06/21/14, 18:47:18, 1346, 1412, 1321, 1333, 182, 181, 190, 181, 80, 91, 0, 69,13.7,2.7,19.0,
06/21/14, 18:47:24, 1346, 1419, 1321, 1333, 187, 186, 195, 186, 82, 98, 0, 69,13.7,2.7,19.0,
06/21/14, 18:47:30, 1346, 1431, 1321, 1333, 192, 190, 201, 191, 82, 110, 0, 69,13.7,2.2,19.0,
06/21/14, 18:47:36, 1333, 1422, 1321, 1333, 196, 194, 206, 196, 84, 101, 0, 69,13.7,2.2,19.0,
06/21/14, 18:47:42, 1333, 1422, 1332, 1333, 200, 197, 211, 200, 86, 90, 0, 69,13.7,2.2,19.0,
06/21/14, 18:47:48, 1333, 1422, 1327, 1338, 204, 201, 215, 203, 86, 95, 0, 69,13.7,2.2,19.0,
06/21/14, 18:47:54, 1333, 1431, 1327, 1338, 207, 204, 220, 208, 88, 104, 0, 69,13.7,2.2,19.0,
06/21/14, 18:48:00, 1333, 1431, 1327, 1345, 211, 208, 224, 212, 90, 104, 0, 69,13.7,1.7,19.0,
06/21/14, 18:48:06, 1239, 1280, 1283, 1245, 213, 210, 228, 215, 90, 44, 0, 69,13.9,1.4,19.0,
06/21/14, 18:48:12, 1169, 1230, 1224, 1165, 213, 210, 232, 217, 93, 65, 0, 69,13.9,1.4,19.0,
06/21/14, 18:48:18, 1190, 1212, 1254, 1178, 216, 212, 234, 220, 93, 76, 0, 69,13.9,4.1,19.0,
06/21/14, 18:48:24, 1270, 1356, 1299, 1282, 219, 216, 237, 223, 93, 86, 0, 69,13.9,1.7,19.0,
06/21/14, 18:48:30, 1280, 1372, 1277, 1330, 221, 218, 239, 225, 93, 95, 0, 69,13.9,1.7,19.0,
06/21/14, 18:48:36, 1280, 1343, 1263, 1305, 223, 220, 243, 227, 95, 80, 0, 69,13.9,1.5,19.0,
06/21/14, 18:48:42, 1280, 1337, 1258, 1311, 223, 220, 246, 229, 95, 79, 0, 69,13.9,1.5,19.0,
06/21/14, 18:48:48, 1280, 1377, 1258, 1268, 226, 222, 248, 231, 97, 119, 0, 69,13.9,1.5,19.0,
06/21/14, 18:48:54, 1297, 1326, 1258, 1286, 226, 224, 250, 233, 99, 68, 0, 69,13.9,1.5,19.0,
06/21/14, 18:49:00, 1278, 1280, 1253, 1286, 228, 224, 252, 233, 99, 33, 0, 69,13.9,1.5,19.0,
