Actual Duration 0.35 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
06/21/14, 18:57:58, 1318, 1360, 1291, 1312, 223, 218, 243, 229, 111, 69, 0, 69,13.8,2.3,0.0,
06/21/14, 18:58:04, 1318, 1360, 1291, 1305, 223, 218, 243, 229, 111, 69, 0, 69,13.8,2.3,0.0,
06/21/14, 18:58:10, 1293, 1388, 1297, 1316, 227, 221, 247, 232, 111, 95, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:16, 1327, 1398, 1307, 1325, 231, 224, 251, 235, 113, 91, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:22, 1343, 1387, 1319, 1345, 235, 228, 256, 239, 113, 68, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:28, 1348, 1370, 1319, 1350, 239, 231, 260, 242, 116, 51, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:34, 1348, 1389, 1319, 1337, 242, 234, 264, 245, 116, 70, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:40, 1354, 1402, 1319, 1342, 246, 238, 267, 248, 118, 83, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:46, 1354, 1412, 1305, 1350, 249, 241, 271, 252, 118, 107, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:52, 1354, 1418, 1319, 1350, 252, 244, 275, 255, 118, 99, 0, 69,13.8,2.5,0.0,
06/21/14, 18:58:58, 1354, 1409, 1326, 1350, 255, 246, 278, 258, 121, 83, 0, 69,13.8,2.5,0.0,
06/21/14, 18:59:04, 1354, 1391, 1326, 1357, 258, 249, 281, 261, 121, 65, 0, 69,13.8,2.5,0.0,
06/21/14, 18:59:10, 1346, 1402, 1334, 1347, 261, 251, 284, 264, 123, 68, 0, 69,13.8,2.1,0.0,
06/21/14, 18:59:16, 1346, 1395, 1334, 1347, 263, 253, 287, 266, 123, 61, 0, 69,13.8,1.7,0.0,
06/21/14, 18:59:22, 1300, 1379, 1303, 1317, 263, 253, 289, 268, 126, 79, 0, 69,13.8,1.7,0.0,
06/21/14, 18:59:28, 1283, 1369, 1292, 1342, 265, 255, 291, 270, 126, 86, 0, 71,13.8,1.7,0.0,
06/21/14, 18:59:34, 1278, 1349, 1292, 1342, 267, 257, 293, 272, 129, 71, 0, 71,13.8,1.7,0.0,
06/21/14, 18:59:40, 1271, 1369, 1292, 1350, 267, 257, 295, 272, 129, 98, 0, 71,13.8,1.7,0.0,
06/21/14, 18:59:46, 1271, 1346, 1286, 1350, 269, 259, 297, 274, 131, 79, 0, 71,13.8,1.7,0.0,
06/21/14, 18:59:52, 1279, 1329, 1286, 1350, 269, 259, 299, 276, 131, 71, 0, 71,13.8,1.7,0.0,
06/21/14, 18:59:58, 1279, 1329, 1286, 1361, 269, 259, 299, 276, 131, 82, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:04, 1256, 1319, 1279, 1361, 271, 261, 302, 276, 133, 105, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:10, 1250, 1362, 1284, 1355, 271, 261, 302, 279, 133, 112, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:16, 1256, 1350, 1271, 1360, 273, 263, 305, 279, 135, 104, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:22, 1264, 1321, 1271, 1360, 273, 263, 307, 282, 135, 96, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:28, 1246, 1326, 1271, 1331, 273, 265, 307, 282, 137, 85, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:34, 1234, 1356, 1281, 1346, 275, 265, 310, 282, 137, 122, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:40, 1218, 1332, 1289, 1352, 275, 265, 310, 284, 137, 134, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:46, 1240, 1352, 1279, 1328, 275, 267, 312, 286, 139, 112, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:52, 1227, 1352, 1285, 1315, 275, 267, 312, 286, 139, 125, 0, 71,13.8,1.7,0.0,
06/21/14, 19:00:58, 1252, 1358, 1296, 1323, 275, 267, 314, 286, 139, 106, 0, 71,13.8,1.7,0.0,
06/21/14, 19:01:04, 1226, 1329, 1296, 1291, 277, 269, 316, 288, 141, 103, 0, 71,13.8,1.7,0.0,
06/21/14, 19:01:10, 1206, 1338, 1240, 1277, 277, 269, 316, 288, 141, 132, 0, 71,13.8,1.7,0.0,
06/21/14, 19:01:16, 1206, 1333, 1249, 1205, 277, 269, 316, 288, 141, 128, 0, 71,13.8,1.7,0.0,
06/21/14, 19:01:22, 1214, 1360, 1236, 1285, 277, 271, 319, 290, 144, 146, 0, 71,13.8,1.7,0.0,
06/21/14, 19:01:28, 1206, 1360, 1262, 1308, 277, 271, 319, 290, 144, 154, 0, 71,13.8,1.5,0.0,
06/21/14, 19:01:34, 1179, 1305, 1249, 1275, 277, 271, 319, 290, 144, 126, 0, 71,13.8,4.1,0.2,
06/21/14, 19:01:40, 1111, 1243, 1155, 1261, 277, 273, 321, 290, 144, 150, 0, 71,13.8,3.5,0.2,
06/21/14, 19:01:46, 1271, 1353, 1275, 1300, 280, 275, 321, 293, 144, 82, 0, 71,13.8,2.4,0.2,
06/21/14, 19:01:52, 1341, 1403, 1347, 1364, 282, 278, 321, 293, 144, 62, 0, 71,13.8,6.4,0.2,
06/21/14, 19:01:58, 1357, 1394, 1363, 1387, 286, 283, 323, 297, 144, 37, 0, 71,13.8,6.4,0.2,
06/21/14, 19:02:04, 1345, 1373, 1345, 1364, 291, 289, 325, 300, 144, 28, 0, 71,13.8,6.0,0.2,
06/21/14, 19:02:10, 1351, 1399, 1345, 1364, 295, 292, 328, 303, 144, 54, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:16, 1310, 1393, 1322, 1345, 295, 292, 331, 305, 146, 83, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:22, 1292, 1388, 1306, 1352, 297, 292, 331, 305, 148, 96, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:28, 1285, 1394, 1306, 1352, 297, 292, 333, 307, 148, 109, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:34, 1275, 1403, 1306, 1352, 297, 292, 333, 307, 151, 128, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:40, 1275, 1363, 1306, 1368, 297, 294, 333, 309, 151, 93, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:46, 1275, 1357, 1306, 1360, 299, 294, 335, 309, 153, 85, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:52, 1275, 1339, 1306, 1351, 299, 296, 335, 311, 153, 76, 0, 71,13.8,1.7,0.2,
06/21/14, 19:02:58, 1281, 1344, 1306, 1351, 299, 296, 335, 313, 155, 70, 0, 71,13.8,1.7,0.2,
06/21/14, 19:03:04, 1281, 1338, 1306, 1351, 299, 296, 335, 313, 155, 70, 0, 71,13.8,1.7,0.2,
06/21/14, 19:03:10, 1281, 1346, 1306, 1351, 299, 298, 335, 313, 155, 70, 0, 71,13.8,1.7,0.2,
06/21/14, 19:03:16, 1281, 1325, 1298, 1351, 299, 298, 337, 313, 157, 70, 0, 71,13.8,1.7,0.2,
06/21/14, 19:03:22, 1281, 1331, 1298, 1351, 301, 298, 337, 315, 157, 70, 0, 71,13.8,1.7,0.2,
06/21/14, 19:03:28, 1281, 1318, 1298, 1351, 301, 298, 337, 315, 157, 70, 0, 71,13.8,1.7,0.2,
06/21/14, 19:03:34, 1281, 1318, 1310, 1322, 301, 301, 337, 317, 159, 41, 0, 71,13.8,10.0,0.2,
06/21/14, 19:03:40, 1314, 1345, 1317, 1345, 305, 307, 337, 320, 159, 31, 0, 71,13.8,5.9,0.2,
06/21/14, 19:03:46, 1351, 1395, 1344, 1359, 307, 310, 341, 322, 157, 51, 0, 71,13.8,1.9,0.2,
06/21/14, 19:03:52, 1319, 1337, 1328, 1352, 309, 313, 341, 325, 157, 33, 0, 71,13.8,17.4,0.2,
06/21/14, 19:03:58, 1286, 1296, 1300, 1320, 314, 320, 343, 328, 159, 34, 0, 71,13.8,18.8,0.2,
06/21/14, 19:04:04, 1286, 1296, 1300, 1325, 319, 326, 346, 333, 159, 39, 0, 71,13.8,19.0,0.2,
06/21/14, 19:04:10, 1286, 1296, 1312, 1325, 323, 331, 346, 336, 159, 39, 0, 71,13.8,19.0,0.4,
06/21/14, 19:04:16, 1286, 1303, 1312, 1325, 325, 335, 349, 338, 161, 39, 0, 69,13.8,18.5,0.4,
06/21/14, 19:04:22, 1278, 1296, 1293, 1314, 328, 339, 349, 341, 163, 36, 0, 69,13.8,17.9,0.4,
06/21/14, 19:04:28, 1278, 1296, 1293, 1314, 330, 341, 351, 341, 163, 36, 0, 67,13.8,17.7,0.4,
06/21/14, 19:04:34, 1278, 1290, 1293, 1308, 332, 343, 351, 344, 167, 30, 0, 67,13.8,17.7,0.4,
06/21/14, 19:04:40, 1278, 1290, 1293, 1308, 334, 346, 351, 344, 169, 30, 0, 67,13.8,17.7,0.4,
06/21/14, 19:04:46, 1272, 1290, 1288, 1308, 334, 346, 351, 347, 171, 36, 0, 67,13.8,17.7,0.4,
06/21/14, 19:04:52, 1272, 1290, 1288, 1303, 336, 348, 351, 347, 173, 31, 0, 65,13.8,17.7,0.6,
06/21/14, 19:04:58, 1272, 1290, 1288, 1303, 336, 350, 351, 349, 176, 31, 0, 65,13.8,17.3,0.6,
06/21/14, 19:05:04, 1289, 1311, 1309, 1329, 336, 350, 351, 349, 178, 40, 0, 65,13.8,16.2,0.6,
06/21/14, 19:05:10, 1327, 1346, 1347, 1365, 338, 353, 351, 349, 180, 38, 0, 65,13.8,15.7,0.6,
06/21/14, 19:05:16, 1332, 1353, 1347, 1371, 340, 353, 351, 351, 182, 39, 0, 65,13.8,15.7,0.6,
06/21/14, 19:05:22, 1332, 1353, 1347, 1371, 342, 355, 353, 353, 182, 39, 0, 65,13.8,15.5,0.6,
06/21/14, 19:05:28, 1332, 1358, 1347, 1371, 344, 355, 353, 355, 185, 39, 0, 65,13.8,15.5,0.6,
06/21/14, 19:05:34, 1332, 1358, 1352, 1371, 344, 357, 353, 355, 185, 39, 0, 65,13.8,15.5,0.8,
06/21/14, 19:05:40, 1332, 1358, 1352, 1371, 346, 357, 355, 355, 185, 39, 0, 65,13.8,15.5,0.8,
06/21/14, 19:05:46, 1332, 1351, 1352, 1371, 346, 359, 355, 358, 187, 39, 0, 65,13.8,15.5,0.8,
06/21/14, 19:05:52, 1326, 1351, 1352, 1371, 349, 359, 357, 358, 187, 45, 0, 63,13.8,15.5,0.8,
06/21/14, 19:05:58, 1326, 1351, 1347, 1371, 349, 359, 359, 360, 187, 45, 0, 63,13.8,15.5,0.8,
06/21/14, 19:06:04, 1326, 1346, 1347, 1364, 351, 359, 359, 360, 187, 38, 0, 63,13.8,15.5,0.8,
