Device Time, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel flow rate/minute(gal/min),Torque(Nm),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Y axis)(g),Mass Air Flow Rate(g/s),Speed (OBD)(mph),Relative Accelerator Pedal Position(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%)
15-Jan-2015 17:04:12.471,1.17794538,-0.47883913,9.28949642,-0.05276459,1189,0.01169244,-,-0.06860916,0.17376864,0.81374985,-0.04197766,6.96000004,9.32056808,-,-,-,-
15-Jan-2015 17:04:13.469,0.74698234,-0.57460105,9.73961163,0.01646173,1275.75,0.01234762,20.53889656,-0.00219753,0.07614499,0.89282483,-0.05857299,7.3499999,11.80605221,-,-,-,-
15-Jan-2015 17:04:14.470,1.58016515,-0.3351815,9.45230675,-0.04474885,1524,0.02666078,47.55599976,-0.04131285,0.21086496,0.83327419,-0.05466833,15.86999989,13.04879475,-,-,-,-
15-Jan-2015 17:04:15.470,2.03028059,-0.82360172,8.47546577,-0.049702,1954.5,0.03647167,19.85935974,-0.17327794,0.26455763,0.68293554,-0.00488033,21.70999908,14.29153728,-,-,-,-
15-Jan-2015 17:04:16.470,1.60889864,-0.47883913,8.14985561,-0.13279039,2205.25,0.03201981,69.52734375,-0.15150061,0.16400596,0.73077017,-0.04881133,19.05999947,18.64113617,-,-,-,-
15-Jan-2015 17:04:17.469,1.27370739,-1.28328848,11.61666393,0.21742314,2500,0.03203661,78.83007812,-0.163049,0.13374332,0.7210086,-0.08981232,19.06999969,22.9907341,-,-,-,-
15-Jan-2015 17:04:18.471,0.02872368,-0.80444932,8.82981014,-0.04825616,2567.75,0.00934051,78.83007812,-0.04162818,-0.02147666,0.85670418,-0.04588233,5.55999994,24.23347664,-,-,-,-
15-Jan-2015 17:04:19.469,-0.83317304,-0.26814324,9.36611557,-0.02890022,2500,0.00529184,45.32221222,-0.04076086,-0.08493099,0.85475183,-0.02733366,3.1500001,24.85484695,-,-,-,-
15-Jan-2015 17:04:20.467,-0.80444932,-0.51714391,9.87367916,0.03020126,2242,0.00514064,45.32221222,-0.08995917,-0.041001,0.80691618,-0.05857299,3.05999994,22.9907341,-,-,-,-
15-Jan-2015 17:04:21.466,0,-0.87148762,9.62468815,0.00412357,1742,0.00411587,45.32221222,-0.02619085,-0.032215,0.86841917,-0.09371798,2.45000005,20.50524902,-,-,-,-
15-Jan-2015 17:04:22.471,-0.34476259,-0.1723813,8.32223701,-0.03239417,926.5,0.00487185,-,-0.05107005,-0.02831033,0.8440125,-0.08883666,2.9000001,18.01976395,-,-,-,-
15-Jan-2015 17:04:23.468,-0.27772433,-0.58418214,8.72446632,-0.06686702,996,0.00473745,-,-0.07361808,-0.09371798,0.81765455,-0.08200298,2.81999993,15.53427982,-,-,-,-
15-Jan-2015 17:04:24.467,-0.67037278,-0.27772433,9.97903156,-0.03816799,973.25,0.00467026,-,-0.08333336,-0.04881133,0.81374985,-0.04881133,2.77999997,13.04879475,-,-,-,-
15-Jan-2015 17:04:25.472,-0.52671516,-0.08619065,9.13626766,-0.14236712,985.75,0.00472065,-,-0.1610806,-0.01659533,0.73760384,-0.03807199,2.80999994,10.56331062,-,-,-,-
15-Jan-2015 17:04:26.469,0.02872368,-0.5458774,9.29907799,-0.03144544,970.25,0.00467025,-,0.01340474,-0.00780933,0.91234916,-0.03709633,2.77999997,7.45645428,-,-,-,-
15-Jan-2015 17:04:27.470,-0.12449542,-0.58418214,9.50019264,-0.01066864,962.5,0.00468706,-,-0.14330053,-0.01854767,0.75420022,-0.05857299,2.78999996,6.83508301,-,-,-,-
15-Jan-2015 17:04:28.470,0.09576194,-0.13406672,9.28949642,-0.06868032,925,0.00467026,-,-0.05258606,0.00976167,0.84694147,-0.01366633,2.77999997,3.72822714,-,-,-,-
15-Jan-2015 17:04:29.471,0.41180086,-0.53629631,8.48504734,-0.06643587,927.25,0.00463666,-,-0.00934571,0.04490566,0.88794345,-0.05173933,2.75999999,2.48548484,-,-,-,-
15-Jan-2015 17:04:30.470,0.27772433,-0.77571583,8.53293324,-0.10713458,936.5,0.00458626,-,-0.02826092,0.05759732,0.86841917,-0.04978699,2.73000002,1.86411357,-,-,-,-
15-Jan-2015 17:04:31.468,1.35032666,-0.70867759,9.26076317,-0.02427369,951.5,0.00461986,-,-0.0429468,0.13764797,0.8440125,-0.07224032,2.75,1.86411357,-,-,-,-
15-Jan-2015 17:04:32.466,0.90021127,-0.74698234,9.19373417,-0.06129183,932,0.00463666,-,-0.04617453,0.10738432,0.84596586,-0.05271599,2.75999999,1.86411357,-,-,-,-
15-Jan-2015 17:04:33.472,0.90979236,-0.6799441,8.8106575,-0.05800932,925.75,0.00473745,-,-0.12777276,0.08102632,0.76689088,-0.04685899,2.81999993,0,-,-,-,-
15-Jan-2015 17:04:34.468,0.95767826,-0.51714391,9.30864906,-0.0256421,925.75,0.00461986,-,-0.04431572,0.09762266,0.84889388,-0.05271599,2.75,0,-,-,-,-
15-Jan-2015 17:04:35.468,1.07260239,-0.89063996,9.50019264,-0.00220835,945.25,0.00477105,-,-0.07741355,0.10836098,0.81374985,-0.06247865,2.83999991,0,-,-,-,-
15-Jan-2015 17:04:36.467,0.72782999,-0.3160291,8.67658138,-0.09284633,887.5,0.00425027,-,-0.075954,0.07224032,0.81960684,-0.04881133,2.52999997,0,-,-,-,-
15-Jan-2015 17:04:37.469,0.6799441,-0.63206804,9.25119209,-0.07152222,850,0.00384708,-,-0.05190308,0.06931132,0.84303689,-0.06443099,2.28999996,0,-,-,-,-
15-Jan-2015 17:04:38.468,0.74698234,-0.45010564,8.70531464,-0.08916616,729.5,0.00377988,-,-0.12219121,0.09664599,0.77177221,-0.026358,2.25,0,-,-,-,-
15-Jan-2015 17:04:39.469,1.09175479,-0.77571583,8.52335167,-0.1014964,721,0.00366229,-,-0.15678345,0.11324232,0.73272252,-0.06540665,2.18000007,0,-,-,-,-
15-Jan-2015 17:04:40.473,0.65122044,-0.45968673,9.36611557,-0.02279675,716.25,0.00371269,-,-0.09200312,0.07028799,0.80398715,-0.04197766,2.21000004,0,-,-,-,-
15-Jan-2015 17:04:41.469,0.9768306,-0.60333455,9.02134323,-0.11221903,719.5,0.00374628,-,-0.11388334,0.09371798,0.7776292,-0.07516932,2.23000002,0,-,-,-,-
15-Jan-2015 17:04:42.468,0.62248695,-0.35433388,9.05965805,-0.08794715,718.75,0.00377988,-,-0.08703905,0.08297865,0.80691618,-0.05954966,2.25,0,-,-,-,-
15-Jan-2015 17:04:43.468,1.00556409,-0.5458774,8.38927555,-0.11790723,721.75,0.00374628,-,-0.13661233,0.10250398,0.75517589,-0.05564499,2.23000002,0,-,-,-,-
15-Jan-2015 17:04:44.469,1.37906015,-0.9768306,8.22647572,-0.12490749,728,0.00379668,-,-0.16483651,0.12593298,0.72198421,-0.07419266,2.25999999,0,-,-,-,-
15-Jan-2015 17:04:45.479,1.08217371,-0.87148762,8.47546577,-0.10550529,718.75,0.00377988,-,-0.17629477,0.09762266,0.71515054,-0.06345432,2.25,0,-,-,-,-
15-Jan-2015 17:04:46.468,1.16836429,-0.76614457,7.92001724,-0.1155547,722.5,0.00377988,-,-0.17991276,0.11909931,0.70734119,-0.07809832,2.25,0,-,-,-,-
15-Jan-2015 17:04:47.468,0.6799441,-0.52671516,9.2033062,-0.03875661,728.75,0.00379668,-,-0.02165586,0.05369166,0.87427616,-0.06638332,2.25999999,0,-,-,-,-
15-Jan-2015 17:04:48.469,0.51714391,-0.43095323,9.61510658,0.00153232,727.25,0.00384708,-,-0.00882981,0.041001,0.88891923,-0.04588233,2.28999996,0,-,-,-,-
15-Jan-2015 17:04:49.467,0.85233521,-0.80444932,8.67658138,-0.08850461,728,0.00383028,-,-0.10719975,0.08688432,0.78446293,-0.08200298,2.27999997,0,-,-,-,-
15-Jan-2015 17:04:50.471,0.94809717,-0.48841041,8.39885616,-0.13782652,727.25,0.00384708,-,-0.13285302,0.11909931,0.75712824,-0.05076366,2.28999996,0,-,-,-,-
15-Jan-2015 17:04:51.471,1.22583127,-0.69910628,8.59997177,-0.06378844,732.75,0.00384708,-,-0.10236494,0.08297865,0.79129648,-0.06247865,2.28999996,0,-,-,-,-
15-Jan-2015 17:04:52.466,0.63206804,-0.57460105,9.31822968,-0.02714676,731.25,0.00379668,-,-0.04582089,0.06443099,0.8498705,-0.05857299,2.25999999,0,-,-,-,-
15-Jan-2015 17:04:53.480,0.73741108,-0.45968673,9.3756876,-0.0211764,729.5,0.00379668,-,-0.04031198,0.07809832,0.85572755,-0.029286,2.25999999,0,-,-,-,-
15-Jan-2015 17:04:54.470,1.0438689,-0.58418214,8.35097027,-0.12103981,728,0.00388068,-,-0.19772275,0.11324232,0.69269723,-0.04490566,2.30999994,0,-,-,-,-
15-Jan-2015 17:04:55.467,1.03428781,-0.79486823,8.8106575,-0.0811026,722.5,0.00379668,-,-0.09176967,0.10543198,0.79813021,-0.08102632,2.25999999,0,-,-,-,-
15-Jan-2015 17:04:56.466,0.51714391,-0.45010564,9.42357349,-0.01785225,721,0.00379668,-,-0.12008636,0.08102632,0.77567685,-0.01854767,2.25999999,0,-,-,-,-
15-Jan-2015 17:04:57.467,0.55544865,-0.21068607,9.52891636,-0.00776696,728.75,0.00377988,-,-0.0006821,0.041001,0.89770514,-0.029286,2.25,0,-,-,-,-
15-Jan-2015 17:04:58.473,0.96724951,-0.5458774,8.31266594,-0.12610352,729.5,0.00383028,-,-0.12867823,0.11421797,0.76200956,-0.05076366,2.27999997,0,-,-,-,-
15-Jan-2015 17:04:59.471,1.07260239,-0.65122044,7.97747469,-0.07351907,730.25,0.00379668,-,-0.07738461,0.10055065,0.8117975,-0.09567032,2.25999999,0,-,-,-,-
15-Jan-2015 17:05:00.470,0.5458774,-0.55544865,9.8258028,0.00395201,732,0.00379668,-,-0.01210588,0.04783466,0.88599122,-0.02831033,2.25999999,0,-,-,-,-
15-Jan-2015 17:05:01.480,0.78529692,-0.42137215,8.76277161,-0.08314335,727.25,0.00383028,-,-0.15513901,0.10543198,0.73467487,-0.07419266,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:02.468,1.13963079,-0.6607917,8.20732307,-0.1336633,728.75,0.00377988,-,-0.07423088,0.08590765,0.81667882,-0.09371798,2.25,0,-,-,-,-
15-Jan-2015 17:05:03.469,0.61291564,-0.37348628,9.58638287,-0.00105971,732,0.00383028,-,-0.0194133,0.03807199,0.87915748,-0.026358,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:04.467,1.00556409,-0.55544865,8.53293324,-0.12300627,732.75,0.00377988,-,-0.12203306,0.10250398,0.76981986,-0.05662065,2.25,0,-,-,-,-
15-Jan-2015 17:05:05.469,0.84275413,-0.73741108,8.8106575,-0.07564461,733.5,0.00389748,-,-0.08743865,0.09274132,0.80691618,-0.03319166,2.31999993,0,-,-,-,-
15-Jan-2015 17:05:06.470,0.32561022,-0.26814324,9.66299248,0.00495249,731.25,0.00379668,-,-0.00277979,0.03611966,0.89477718,-0.05369166,2.25999999,0,-,-,-,-
15-Jan-2015 17:05:07.468,1.00556409,-0.65122044,8.59997177,-0.09588122,731.25,0.00383028,-,-0.11457881,0.10250398,0.77665359,-0.06638332,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:08.468,0.53629631,-0.39264846,9.48103046,0.00598501,733.5,0.00379668,-,0.00307407,0.04002532,0.90161085,-0.02538133,2.25999999,0,-,-,-,-
15-Jan-2015 17:05:09.466,0.91937345,-0.30645782,8.67658138,-0.12461372,729.5,0.00388068,-,-0.13068101,0.12105165,0.75615251,-0.08688432,2.30999994,0,-,-,-,-
15-Jan-2015 17:05:10.466,0.92894477,-0.55544865,8.60954285,-0.09646297,728,0.00383028,-,-0.11516076,0.09469365,0.7776292,-0.05662065,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:11.471,0.57460105,-0.40221977,9.95987892,0.02289075,736.5,0.00377988,-,-0.02461328,0.06735899,0.87134719,-0.05173933,2.25,0,-,-,-,-
15-Jan-2015 17:05:12.468,1.35032666,-0.73741108,8.27436161,-0.12308079,735.75,0.00383028,-,-0.14031009,0.13081431,0.7454142,-0.08200298,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:13.466,0.70867759,-0.50756282,9.05007744,-0.00874818,732.75,0.00384708,-,-0.07287809,0.07224032,0.82253587,-0.05173933,2.28999996,0,-,-,-,-
15-Jan-2015 17:05:14.472,0.64163929,-0.53629631,9.34696388,-0.04985691,729.5,0.00377988,-,-0.04187047,0.05954966,0.85475183,-0.04783466,2.25,0,-,-,-,-
15-Jan-2015 17:05:15.467,0.96724951,-0.90021127,8.17858982,-0.13649023,734.25,0.00383028,-,-0.10798458,0.09957498,0.78251052,-0.08005065,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:16.468,0.60333455,-0.1819526,9.40442085,-0.02019364,729.5,0.00383028,-,-0.03886542,0.06150199,0.85865653,-0.01854767,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:17.479,0.86190647,-0.48841041,8.58081913,-0.1004886,727.25,0.00383028,-,-0.14665772,0.08883666,0.7454142,-0.07126465,2.27999997,0,-,-,-,-
15-Jan-2015 17:05:18.467,1.13005948,-0.78529692,8.50419998,-0.11413857,725.75,0.00384708,-,-0.16166243,0.11226565,0.7297945,-0.03416733,2.28999996,0,-,-,-,-
15-Jan-2015 17:05:19.467,0.44052455,-0.15322891,9.30864906,-0.0309158,732,0.00384708,-,-0.04959118,0.04490566,0.84889388,-0.01561966,2.28999996,0,-,-,-,-
15-Jan-2015 17:05:20.468,1.69508934,-0.44052455,8.44674206,-0.10165209,1122.5,0.02175533,-,-0.11770674,0.21476963,0.75029451,-0.09371798,12.94999981,0,-,-,-,-
15-Jan-2015 17:05:21.466,1.9536612,-0.53629631,9.10753441,-0.02991503,1969.5,0.01648029,-,-0.05114976,0.24210429,0.8157022,-0.05076366,9.81000042,0,-,-,-,-
15-Jan-2015 17:05:22.467,2.41334796,0.12449542,9.09796333,-0.01540388,942.75,0.01432996,-,-0.04009717,0.24600896,0.82741725,0.01269066,8.52999973,3.10685587,-,-,-,-
15-Jan-2015 17:05:23.466,0.56502974,0.60333455,8.04451275,-0.15665048,1714.75,0.00868533,37.73989868,-0.10342398,0.00195233,0.79617786,0.01269066,5.17000008,4.97096968,-,-,-,-
15-Jan-2015 17:05:24.466,-0.11491433,-0.363915,9.33738232,-0.02838254,1657.75,0.00430067,21.08831215,-0.12054655,-0.08981232,0.7737245,0.03807199,2.55999994,7.45645428,-,-,-,-
15-Jan-2015 17:05:25.471,-0.11491433,-0.4979915,9.35653496,-0.02491105,847.5,0.00581262,21.08831215,-0.04358445,0.02440566,0.85572755,-0.00976167,3.46000004,6.83508301,-,-,-,-
15-Jan-2015 17:05:26.469,2.40377665,-0.07660955,8.59039021,-0.08519519,663.25,0.01523713,21.08831215,-0.14510418,0.18743597,0.73369926,-0.01269066,9.06999969,4.34959841,-,-,-,-
15-Jan-2015 17:05:27.472,2.20266199,0.34476259,10.0460701,-0.0511077,1075,0.01511953,-,-0.08515777,0.31434563,0.75712824,0.05369166,9,4.97096968,-,-,-,-
15-Jan-2015 17:05:28.467,1.61847973,0.1723813,8.57123756,-0.09166175,1792,0.02128494,33.50141907,-0.11035794,0.16498263,0.7737245,0.017572,12.67000008,7.45645428,-,-,-,-
15-Jan-2015 17:05:29.473,1.80043232,-0.13406672,9.66299248,0.02105969,2044.5,0.02645918,16.35372734,-0.0950759,0.22941364,0.77470124,-0.02440566,15.75,9.32056808,-,-,-,-
15-Jan-2015 17:05:30.471,1.16836429,-0.1723813,7.50821638,-0.07689649,2421.75,0.02227611,29.61051178,-0.12636027,0.09762266,0.76786751,-0.00097567,13.26000023,12.42742348,-,-,-,-
15-Jan-2015 17:05:31.472,0.56502974,-0.47883913,8.87769604,-0.05490126,2337.5,0.01259961,29.61051178,-0.1707079,0.03123933,0.72491318,-0.07614499,7.5,13.67016602,-,-,-,-
15-Jan-2015 17:05:32.469,-0.04787607,-0.57460105,9.52891636,-0.00787616,2195.25,0.00416627,13.43285179,0.02891313,-0.01073833,0.92308748,-0.10543198,2.48000002,13.67016602,-,-,-,-
15-Jan-2015 17:05:33.470,0.68952519,-0.68952519,9.49061108,-0.00846428,1642.75,0.00613181,13.43285179,-0.0665528,0.04392999,0.82839286,-0.08297865,3.6500001,11.80605221,-,-,-,-
15-Jan-2015 17:05:34.468,0.05745716,-0.95767826,9.66299248,0.00885755,1286.5,0.00419987,13.43285179,-0.00980429,0.005857,0.88501447,-0.09762266,2.5,10.56331062,-,-,-,-
15-Jan-2015 17:05:35.466,0.02872368,-0.53629631,8.8585434,-0.08331281,1107,0.00562783,-,-0.11269388,0.07224032,0.7776292,-0.10640865,3.3499999,7.45645428,-,-,-,-
15-Jan-2015 17:05:36.469,1.64720345,-0.1819526,8.78192425,-0.06644806,1028.75,0.01637949,-,-0.04550464,0.19036397,0.83425081,-0.03709633,9.75,5.59234095,-,-,-,-
15-Jan-2015 17:05:37.468,1.84831822,-0.07660955,8.84896183,-0.05946505,1178.75,0.00739177,-,-0.07815019,0.18841164,0.8020348,-0.00780933,4.4000001,6.21371174,-,-,-,-
15-Jan-2015 17:05:38.480,2.05900431,-0.57460105,9.27034378,-0.01121223,1131.25,0.01755545,6.35674524,-0.06005732,0.23917529,0.80496389,-0.08200298,10.44999981,7.45645428,-,-,-,-
15-Jan-2015 17:05:39.472,2.0685854,-0.45010564,8.74361897,-0.06395113,1520.25,0.0193194,6.63231945,-0.0982326,0.24015196,0.76786751,-0.04197766,11.5,8.07782555,-,-,-,-
15-Jan-2015 17:05:40.471,1.20666909,-0.57460105,9.10753441,-0.06152562,1793.75,0.01330519,24.90312576,-0.12067043,0.12300398,0.76981986,-0.03123933,7.92000008,9.32056808,-,-,-,-
15-Jan-2015 17:05:41.475,2.7102344,-0.57460105,10.32379436,-0.04169917,1797.5,0.02419125,6.45103407,-0.06567719,0.22453231,0.80496389,-0.05466833,14.39999962,9.94193935,-,-,-,-
15-Jan-2015 17:05:42.472,1.93450892,-0.23941956,9.41399193,-0.00101203,2159.25,0.02555201,12.37730026,-0.14720106,0.18841164,0.72784215,-0.07712166,15.21000004,11.18468189,-,-,-,-
15-Jan-2015 17:05:43.468,1.24498367,-0.38306737,8.65742874,-0.08855635,2403,0.01518673,12.37730026,-0.10725145,0.12690964,0.78251052,-0.03904866,9.03999996,12.42742348,-,-,-,-
15-Jan-2015 17:05:44.471,0.67037278,-0.74698234,8.56165695,-0.08834022,2294.5,0.01696748,26.28189468,-0.09983532,0.04588233,0.79520124,-0.07907399,10.10000038,13.67016602,-,-,-,-
15-Jan-2015 17:05:45.470,1.57059383,0.40221977,6.23449945,-0.05523475,2394.5,0.02230971,26.28189468,-0.06139982,0.11909931,0.82644051,-0.08883666,13.27999973,14.29153728,-,-,-,-
15-Jan-2015 17:05:46.471,-0.48841041,-0.55544865,9.39483929,-0.09641278,2453.75,0.00710618,6.45554399,-0.11511052,-0.0205,0.78348714,0.03904866,4.23000002,13.67016602,-,-,-,-
15-Jan-2015 17:05:47.471,0.52671516,-0.61291564,8.59997177,-0.11042666,2205.25,0.00562783,6.45554399,-0.18024828,0.041001,0.71710289,-0.04685899,3.3499999,13.04879475,-,-,-,-
15-Jan-2015 17:05:48.476,0.44052455,-0.19153368,8.14028454,-0.14976197,2280.25,0.01241482,6.45554399,-0.14856327,0.05857299,0.74736655,-0.05466833,7.38999987,13.04879475,-,-,-,-
15-Jan-2015 17:05:49.468,-0.35433388,-2.36546206,8.4180088,-0.0434795,2177.25,0.00431747,6.45554399,-0.10762399,-0.03611966,0.75810486,-0.24112763,2.56999993,13.04879475,-,-,-,-
15-Jan-2015 17:05:50.474,-0.6799441,-1.53228915,8.0157795,-0.08705349,1964.75,0.00421667,-,-0.1817355,-0.04685899,0.69367391,-0.19231631,2.50999999,12.42742348,-,-,-,-
15-Jan-2015 17:05:51.474,-0.01915239,-2.92092061,9.10753441,-0.00602728,1880.25,0.00421667,-,-0.04386015,-0.03514399,0.80789286,-0.29677361,2.50999999,11.80605221,-,-,-,-
15-Jan-2015 17:05:52.467,0.13406672,-3.21780705,8.2935133,-0.07407975,1953,0.00935731,-,-0.09276988,0.01366633,0.7454142,-0.32801294,5.57000017,10.56331062,-,-,-,-
15-Jan-2015 17:05:53.471,1.10132611,-2.57615805,7.10598707,-0.02431796,2258.5,0.01822744,12.54345989,-0.18198642,0.09664599,0.67414951,-0.24503329,10.85000038,11.80605221,-,-,-,-
15-Jan-2015 17:05:54.472,-0.29687673,-1.10132611,9.19373417,-0.04778759,2685.75,0.02106655,12.54345989,-0.00122493,0.01854767,0.88403887,-0.16791064,12.53999996,13.04879475,-,-,-,-
15-Jan-2015 17:05:55.471,-0.90021127,-1.30244088,9.21288681,-0.02548724,2640.5,0.00426707,25.64547157,-0.04416078,-0.07516932,0.83620316,-0.17572097,2.53999996,15.53427982,-,-,-,-
15-Jan-2015 17:05:56.473,0.35433388,-0.34476259,9.29907799,-0.03174311,2325.75,0.00604781,7.22215605,-0.0593898,0.03319166,0.83620316,-0.08102632,4.17999983,14.29153728,-,-,-,-
15-Jan-2015 17:05:57.470,0.76614457,-1.03428781,8.08281803,-0.1466819,2355.25,0.01528753,7.22215605,-0.11104043,0.15717231,0.77274787,-0.05759732,9.10000038,13.67016602,-,-,-,-
15-Jan-2015 17:05:58.468,1.17794538,-0.10534304,9.38526821,-0.08443108,2519.5,0.02395606,7.22215605,-0.03540068,0.12007598,0.85670418,-0.01073833,14.26000023,13.67016602,-,-,-,-
15-Jan-2015 17:05:59.470,1.55144155,-0.89063996,8.20732307,-0.09856242,3083.5,0.02867671,24.22531509,-0.10459424,0.03807199,0.79422545,-0.01073833,17.06999969,16.15565109,-,-,-,-
15-Jan-2015 17:06:00.470,0.35433388,0.01915239,9.54806805,-0.00702864,2685.75,0.00589662,24.22531509,0.00353972,-0.03026266,0.90258652,-0.017572,3.50999999,18.64113617,-,-,-,-
15-Jan-2015 17:06:01.470,0.42137215,-0.51714391,8.8106575,-0.08029926,1755.25,0.02422485,32.17034912,-0.09899156,0.04295333,0.79813021,-0.05271599,14.42000008,19.88387871,-,-,-,-
15-Jan-2015 17:06:02.470,1.77170861,-0.363915,7.56567383,-0.05596879,2269.5,0.03220461,9.67487907,-0.18638563,0.19524531,0.68684018,0.06540665,19.17000008,21.12662125,-,-,-,-
15-Jan-2015 17:06:03.474,0.98640192,0.09576194,7.96790314,-0.05442186,2769.5,0.03781563,51.13652039,0.03113892,0.21769863,0.90746784,-0.011714,22.51000023,22.36936378,-,-,-,-
15-Jan-2015 17:06:04.476,0.62248695,0.41180086,8.88727665,-0.07187033,2823.25,0.00556063,76.20540619,-0.16532943,0.07224032,0.73077017,-0.02831033,3.30999994,26.71896172,-,-,-,-
15-Jan-2015 17:06:05.473,1.05344021,0.38306737,10.40040398,0.08532363,2055.25,0.02474563,32.13140106,-0.04989389,0.2128173,0.82546484,-0.017572,14.72999954,27.96170425,-,-,-,-
15-Jan-2015 17:06:06.476,0.37348628,0.41180086,9.70129776,0.00954163,2154.5,0.01461555,32.13140106,0.09092242,0.06638332,0.98751855,0.04685899,8.69999981,27.96170425,-,-,-,-
15-Jan-2015 17:06:07.470,-0.19153368,0.82360172,7.66144562,-0.0611669,2132.75,0.00537583,33.19810867,-0.21400614,-0.01952433,0.68098325,0.08395532,3.20000005,29.20444679,-,-,-,-
15-Jan-2015 17:06:08.472,0.09576194,-0.44052455,8.16900826,-0.05757811,2089.75,0.00576222,33.19810867,0.02806973,-0.0205,0.92503983,0.07126465,3.43000007,29.20444679,-,-,-,-
15-Jan-2015 17:06:09.474,1.10132611,-0.39264846,7.82424593,-0.1745652,2069.5,0.02358647,33.19810867,-0.20975038,-0.017572,0.68976921,-0.00488033,14.03999996,28.58307457,-,-,-,-
15-Jan-2015 17:06:10.471,0.67037278,-0.23941956,10.18013668,-0.10469073,2117.75,0.02385526,-,-0.12339135,0.10640865,0.76981986,0.002928,14.19999981,28.58307457,-,-,-,-
15-Jan-2015 17:06:11.470,0.73741108,-0.44052455,9.92156506,-0.11995477,2175,0.02333448,-,-0.06827293,0.12690964,0.82253587,-0.01854767,13.89000034,29.82581711,-,-,-,-
15-Jan-2015 17:06:12.474,-0.02872368,-0.27772433,12.59349442,-0.02271783,2205.25,0.01894981,66.47867584,-0.18448569,0.08883666,0.70538884,-0.08981232,11.27999973,30.44718933,-,-,-,-
15-Jan-2015 17:06:13.474,0.27772433,-0.44052455,9.10753441,-0.05109072,2200,0.01359078,66.47867584,-0.1620978,0.04392999,0.73467487,-0.05466833,8.09000015,30.44718933,-,-,-,-
15-Jan-2015 17:06:14.473,0.50756282,-0.86190647,9.47145939,-0.01014078,2135,0.01103726,66.47867584,-0.15806825,0.03416733,0.72686553,-0.15326765,6.57000017,30.44718933,-,-,-,-
15-Jan-2015 17:06:15.471,1.12047839,-0.26814324,7.7955122,-0.17771876,2162.5,0.02681197,-,-0.11640013,0.10250398,0.77177221,-0.09859832,15.96000004,29.82581711,-,-,-,-
15-Jan-2015 17:06:16.471,0.09576194,-0.95767826,9.23203945,-0.11271548,2232,0.01836183,15.81959629,-0.05349204,0.00976167,0.84108454,-0.09762266,10.93000031,30.44718933,-,-,-,-
15-Jan-2015 17:06:17.483,0.21068607,-0.61291564,8.19774151,-0.14274096,2205.25,0.00856773,15.81959629,0.00425847,0.03611966,0.90161085,-0.05759732,5.0999999,30.44718933,-,-,-,-
15-Jan-2015 17:06:18.471,0.24899085,-0.80444932,8.90642929,-0.06905806,2192.75,0.01108766,16.93162155,-0.10780656,-0.01952433,0.78934413,-0.06443099,6.5999999,31.06855965,-,-,-,-
15-Jan-2015 17:06:19.472,0.71825868,-1.10132611,8.73404789,-0.08064699,2203,0.01429636,16.93162155,-0.09933943,0.07321699,0.79032087,-0.11226565,8.51000023,30.44718933,-,-,-,-
15-Jan-2015 17:06:20.470,0.10534304,-0.90979236,9.63425922,-0.08733153,2215.5,0.01592591,16.93162155,-0.15300883,0.06345432,0.74248523,-0.05564499,9.47999954,30.44718933,-,-,-,-
15-Jan-2015 17:06:21.474,0.27772433,-0.82360172,9.93114567,-0.05555511,2215.5,0.00930691,-,-0.12931108,0.029286,0.76981986,-0.011714,5.53999996,30.44718933,-,-,-,-
15-Jan-2015 17:06:22.472,1.10132611,-0.73741108,9.54806805,0.00163209,2192.75,0.01256601,16.56641006,-0.01703219,0.11226565,0.87329948,-0.07516932,7.48000002,31.06855965,-,-,-,-
15-Jan-2015 17:06:23.470,0.53629631,-0.1819526,8.82981014,-0.07906806,2195.25,0.01673228,16.56641006,-0.1248994,0.06052532,0.76786751,-0.09176465,9.96000004,30.44718933,-,-,-,-
15-Jan-2015 17:06:24.471,0.09576194,-0.38306737,9.47145939,-0.01467115,2210.75,0.01784105,16.56641006,-0.14354399,0.09078898,0.7493189,-0.05857299,10.61999989,30.44718933,-,-,-,-
15-Jan-2015 17:06:25.471,0.5458774,-0.60333455,8.43716145,-0.09098042,2218.75,0.01545552,16.56641006,-0.13565779,0.05564499,0.76005721,-0.06150199,9.19999981,30.44718933,-,-,-,-
15-Jan-2015 17:06:26.471,-0.16280021,-0.94809717,8.17858982,-0.14155358,2221,0.01453155,32.81946564,-0.09375672,0.03514399,0.80398715,-0.04783466,8.64999962,31.06855965,-,-,-,-
15-Jan-2015 17:06:27.468,1.88662302,-0.57460105,9.95987892,0.05399078,2195.25,0.01555632,32.81946564,-0.46582806,-0.023429,0.43204424,-0.03904866,9.26000023,31.06855965,-,-,-,-
