Actual Duration 0.99 Hours, Interval 6 Seconds
Date,TIME,E1,E2,E3,E4,C1,C2,C3,C4,OILT,DIF,CLD,OAT,BAT,FF,USD,MARK
05/04/14, 19:28:40, 1265, 1346, 1209, 1243, 102, 107, 105, 108, 104, 137, 0, 60,13.8,2.9,1.3,
05/04/14, 19:28:46, 1265, 1346, 1209, 1243, 102, 107, 105, 108, 104, 137, 0, 60,13.8,2.9,1.3,
05/04/14, 19:28:52, 1290, 1384, 1236, 1276, 109, 115, 113, 114, 104, 148, 0, 60,13.8,2.7,1.3,
05/04/14, 19:28:58, 1290, 1396, 1259, 1292, 115, 121, 120, 121, 104, 137, 0, 60,13.8,2.7,1.3,
05/04/14, 19:29:04, 1312, 1411, 1273, 1303, 122, 128, 128, 128, 104, 138, 0, 60,13.8,2.7,1.3,
05/04/14, 19:29:10, 1320, 1419, 1278, 1316, 129, 134, 135, 134, 104, 141, 0, 60,13.8,2.5,1.3,
05/04/14, 19:29:16, 1334, 1419, 1284, 1324, 136, 140, 142, 140, 104, 135, 0, 60,13.8,2.5,1.3,
05/04/14, 19:29:22, 1345, 1419, 1292, 1333, 143, 147, 149, 147, 104, 127, 0, 60,13.8,2.5,1.3,
05/04/14, 19:29:28, 1345, 1419, 1292, 1333, 149, 153, 156, 152, 106, 127, 0, 60,13.8,2.5,1.3,
05/04/14, 19:29:34, 1356, 1429, 1292, 1345, 155, 159, 163, 159, 106, 137, 0, 60,13.8,2.5,1.3,
05/04/14, 19:29:40, 1356, 1429, 1297, 1351, 163, 165, 170, 166, 108, 132, 0, 62,13.8,2.5,1.3,
05/04/14, 19:29:46, 1363, 1429, 1308, 1345, 168, 171, 176, 172, 108, 121, 0, 62,13.8,2.3,1.3,
05/04/14, 19:29:52, 1356, 1429, 1313, 1345, 174, 176, 182, 177, 108, 116, 0, 62,13.8,2.3,1.3,
05/04/14, 19:29:58, 1356, 1422, 1318, 1345, 179, 181, 188, 182, 108, 104, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:04, 1356, 1417, 1328, 1345, 184, 185, 194, 187, 110, 89, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:10, 1350, 1430, 1328, 1337, 189, 190, 199, 192, 110, 102, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:16, 1350, 1423, 1328, 1337, 194, 194, 204, 197, 112, 95, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:22, 1356, 1438, 1328, 1329, 199, 198, 209, 202, 112, 110, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:28, 1364, 1422, 1328, 1336, 203, 201, 214, 206, 112, 94, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:34, 1364, 1422, 1328, 1342, 207, 205, 219, 210, 114, 94, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:40, 1364, 1422, 1328, 1342, 211, 209, 223, 214, 114, 94, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:46, 1364, 1414, 1323, 1329, 215, 213, 228, 218, 116, 91, 0, 62,13.8,2.3,1.3,
05/04/14, 19:30:52, 1339, 1414, 1309, 1343, 219, 216, 232, 222, 116, 105, 0, 62,13.8,3.2,1.3,
05/04/14, 19:30:58, 1369, 1434, 1300, 1359, 224, 221, 236, 227, 116, 134, 0, 62,13.8,3.2,1.3,
05/04/14, 19:31:04, 1381, 1439, 1300, 1365, 228, 226, 240, 231, 118, 139, 0, 62,13.8,2.8,1.3,
05/04/14, 19:31:10, 1373, 1439, 1322, 1365, 233, 229, 245, 236, 118, 117, 0, 62,13.8,2.2,1.3,
05/04/14, 19:31:16, 1355, 1430, 1332, 1348, 236, 232, 248, 239, 118, 98, 0, 62,13.8,2.2,1.3,
05/04/14, 19:31:22, 1355, 1430, 1323, 1348, 239, 234, 252, 243, 121, 107, 0, 64,13.8,2.2,1.3,
05/04/14, 19:31:28, 1348, 1419, 1340, 1348, 242, 237, 255, 246, 121, 79, 0, 64,13.8,1.9,1.3,
05/04/14, 19:31:34, 1326, 1384, 1330, 1338, 244, 239, 259, 248, 123, 58, 0, 64,13.8,1.9,1.3,
05/04/14, 19:31:40, 1310, 1401, 1313, 1356, 246, 241, 261, 251, 123, 91, 0, 64,13.8,1.7,1.3,
05/04/14, 19:31:46, 1299, 1318, 1296, 1321, 248, 243, 264, 253, 125, 25, 0, 64,13.8,1.5,1.3,
05/04/14, 19:31:52, 1276, 1215, 1285, 1293, 248, 243, 267, 255, 125, 78, 0, 64,13.8,1.3,1.3,
05/04/14, 19:31:58, 1255, 1134, 1295, 1226, 250, 243, 269, 255, 127, 161, 0, 64,13.8,1.3,1.3,
05/04/14, 19:32:04, 1255, 1224, 1290, 1188, 250, 245, 271, 258, 127, 102, 0, 64,13.8,1.3,1.3,
05/04/14, 19:32:10, 1212, 1156, 1277, 1173, 250, 245, 271, 258, 129, 121, 0, 64,13.8,1.3,1.5,
05/04/14, 19:32:16, 1204, 1156, 1271, 1188, 252, 245, 273, 260, 129, 115, 0, 64,13.8,1.3,1.5,
05/04/14, 19:32:22, 1211, 1156, 1282, 1199, 252, 245, 273, 260, 129, 126, 0, 64,13.8,1.3,1.5,
05/04/14, 19:32:28, 1229, 1076, 1256, 1128, 252, 245, 275, 263, 129, 180, 0, 64,13.8,1.3,1.5,
05/04/14, 19:32:34, 1241, 1068, 1271, 1113, 254, 247, 275, 263, 131, 203, 0, 64,13.8,1.3,1.5,
05/04/14, 19:32:40, 1256, 1074, 1240, 1176, 254, 247, 277, 265, 131, 182, 0, 64,13.8,1.3,1.5,
